Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, ExtremeMaxSnrValue, ExtremeMinSnrValue, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
44.000000000,0.000000000,-193920.496858682,42.000000000,41.000000000,42.000000000,42.000000000,41.000000000,0.324000000,18594.832714483,0.000036719,0.000000000,0.000000000,391.435210045,-1.615057454,-5.428909466,NLOS
54.000000000,0.000000000,-372802.150921791,37.000000000,36.000000000,38.000000000,38.000000000,36.000000000,-0.306000000,18636.408405732,-0.000556028,0.000000000,0.000000000,432.471717976,-5.356705364,1175.266517822,LOS
26.000000000,0.000000000,2790652.469716190,21.000000000,20.000000000,20.000000000,21.000000000,19.000000000,-3.186000000,18441.582059678,0.000000000,0.000000000,0.000000000,238.184009921,-19.207242891,-2995586.396910580,NLOS
38.000000000,0.000000000,-108402.700403928,34.000000000,34.000000000,34.000000000,34.000000000,33.000000000,-0.177000000,18440.537184007,0.000323277,0.000000000,0.000000000,235.228759930,-3.784626581,384.716535017,NLOS
79.000000000,0.000000000,-226420.664504032,49.000000000,48.000000000,49.000000000,49.000000000,48.000000000,-0.355000000,18236.314443588,-0.000008591,0.000000000,0.000000000,30.974190649,2.300055794,706.104838230,NLOS
14.000000000,0.000000000,-269618.294410478,34.000000000,33.000000000,35.000000000,35.000000000,0.000000000,-0.176000000,18069.793542370,-0.000154474,0.000000000,0.000000000,143.204408016,-24589985.385136100,168.939918365,NLOS
52.000000000,0.000000000,-165010.980951149,41.000000000,40.000000000,41.000000000,42.000000000,40.000000000,-0.359000000,17938.013671905,0.000193720,0.000000000,0.000000000,267.198278192,2.613762371,-52.352418445,LOS
56.000000000,0.000000000,-225988.459638029,49.000000000,48.000000000,49.000000000,49.000000000,48.000000000,-0.323000000,18645.627509676,-0.000006699,0.000000000,0.000000000,440.661681026,2.373895939,840.876877312,LOS
12.000000000,0.000000000,-184789.907601334,36.000000000,36.000000000,37.000000000,37.000000000,36.000000000,-0.685000000,17420.161950484,0.000128163,0.000000000,0.000000000,785.033490412,3.655566141,72.986566689,LOS
44.000000000,0.000000000,-250254.374862026,39.000000000,38.000000000,39.000000000,39.000000000,36.000000000,-0.324000000,17857.932741832,-0.000086787,0.000000000,0.000000000,337.748975601,10.297925383,1097.247729771,NLOS
14.000000000,0.000000000,-248235.616271939,33.000000000,32.000000000,0.000000000,33.000000000,32.000000000,0.000000000,0.000000000,-0.000077892,0.000000000,0.000000000,24323667.518962500,24323667.518962500,1744.910700120,NLOS
22.000000000,0.000000000,-187965.488905642,33.000000000,33.000000000,33.000000000,33.000000000,31.000000000,-0.393000000,18556.254982874,0.000117205,0.000000000,0.000000000,351.058723811,-5.556035146,-36.588845078,NLOS
44.000000000,0.000000000,-212126.772140357,42.000000000,41.000000000,42.000000000,42.000000000,41.000000000,-0.593000000,18601.664944120,0.000036719,0.000000000,0.000000000,396.468685057,5.033475012,-4.349886853,NLOS
54.000000000,0.000000000,-391002.042027339,37.000000000,36.000000000,37.000000000,38.000000000,36.000000000,-0.264000000,18640.500836171,-0.000556028,0.000000000,0.000000000,434.395979326,1.924261350,1169.960879214,LOS
26.000000000,0.000000000,2772484.430520590,21.000000000,20.000000000,21.000000000,21.000000000,19.000000000,2.133000000,18390.993878458,0.000000000,0.000000000,0.000000000,185.797073949,-52.386935972,-2995623.554519480,NLOS
38.000000000,0.000000000,-126613.676808882,34.000000000,34.000000000,34.000000000,34.000000000,33.000000000,-0.139000000,18444.661545575,0.000323277,0.000000000,0.000000000,237.377649792,2.148889862,390.496013757,NLOS
79.000000000,0.000000000,-244552.296393595,49.000000000,48.000000000,49.000000000,49.000000000,48.000000000,-0.072000000,18160.950462028,-0.000008591,0.000000000,0.000000000,22.566500403,-8.407690246,699.393832907,NLOS
14.000000000,0.000000000,-287739.299916490,33.000000000,33.000000000,35.000000000,35.000000000,0.000000000,-0.199000000,18000.601942025,-0.000154474,0.000000000,0.000000000,148.967371672,-5.762963656,151.602760788,NLOS
52.000000000,0.000000000,-183139.202810887,41.000000000,40.000000000,41.000000000,42.000000000,40.000000000,-0.129000000,17863.784270994,0.000193720,0.000000000,0.000000000,274.078023180,-6.879744988,-62.468186963,LOS
56.000000000,0.000000000,-244123.143508546,49.000000000,48.000000000,49.000000000,49.000000000,48.000000000,-0.140000000,18568.546775874,-0.000006699,0.000000000,0.000000000,430.402516618,-10.259164408,837.218030564,LOS
12.000000000,0.000000000,-202928.070002846,36.000000000,36.000000000,36.000000000,37.000000000,36.000000000,-0.410000000,17340.191091798,0.000128163,0.000000000,0.000000000,798.150636584,-13.117146172,72.807239819,LOS
44.000000000,0.000000000,-268400.764929786,39.000000000,38.000000000,39.000000000,39.000000000,36.000000000,0.099000000,17784.082164671,-0.000086787,0.000000000,0.000000000,342.272168245,-4.523192644,1105.295677155,NLOS
14.000000000,0.000000000,-266361.306721854,33.000000000,32.000000000,34.000000000,33.000000000,32.000000000,0.448000000,17589.319900468,-0.000077893,0.000000000,0.000000000,561.585063778,-12.284538046,1732.254828468,NLOS
22.000000000,0.000000000,-206103.290484327,34.000000000,33.000000000,33.000000000,34.000000000,31.000000000,-0.275000000,18500.836314488,0.000117205,0.000000000,0.000000000,362.493771311,11.435047500,-37.129809570,NLOS
44.000000000,0.000000000,-230264.634032715,42.000000000,41.000000000,42.000000000,42.000000000,41.000000000,-0.082000000,18524.245932609,0.000036719,0.000000000,0.000000000,385.903389432,-10.565295625,-4.830537673,NLOS
54.000000000,0.000000000,-409136.770106352,37.000000000,36.000000000,37.000000000,38.000000000,36.000000000,0.049000000,18563.461754438,-0.000556028,0.000000000,0.000000000,424.255398631,-10.140580695,1166.345931958,LOS
26.000000000,0.000000000,2754385.835324850,21.000000000,20.000000000,21.000000000,21.000000000,19.000000000,1.258000000,18336.043142788,0.000000000,0.000000000,0.000000000,197.700056415,11.902982466,-2995663.302410120,NLOS
38.000000000,0.000000000,-144738.074698992,34.000000000,34.000000000,34.000000000,34.000000000,33.000000000,-0.158000000,18368.432237107,0.000323277,0.000000000,0.000000000,227.600126449,-9.777523343,376.550696287,NLOS
79.000000000,0.000000000,-262816.056656144,49.000000000,48.000000000,49.000000000,49.000000000,48.000000000,0.189000000,18293.080756143,-0.000008591,0.000000000,0.000000000,31.202929493,8.636429090,701.296709262,NLOS
14.000000000,0.000000000,-305971.601944830,33.000000000,32.000000000,34.000000000,35.000000000,0.000000000,0.129000000,18128.879515488,-0.000154474,0.000000000,0.000000000,166.467305716,-17.499934044,122.047635913,NLOS
52.000000000,0.000000000,-201405.118438977,41.000000000,40.000000000,41.000000000,42.000000000,40.000000000,0.131000000,17993.663157713,0.000193720,0.000000000,0.000000000,267.866335619,6.211687561,-58.404640146,LOS
56.000000000,0.000000000,-262385.350431688,49.000000000,48.000000000,49.000000000,49.000000000,48.000000000,0.193000000,18703.616552755,-0.000006699,0.000000000,0.000000000,441.885332879,11.482816260,837.567746431,LOS
12.000000000,0.000000000,-221190.131912257,36.000000000,36.000000000,36.000000000,37.000000000,36.000000000,0.427000000,17467.720594332,0.000128163,0.000000000,0.000000000,794.135616876,4.015019707,73.012938023,LOS
44.000000000,0.000000000,-286672.383929800,39.000000000,38.000000000,39.000000000,39.000000000,36.000000000,0.047000000,17913.389977146,-0.000086787,0.000000000,0.000000000,339.903923582,2.368244663,1115.058071118,NLOS
14.000000000,0.000000000,-284633.297092061,33.000000000,32.000000000,33.000000000,33.000000000,32.000000000,-0.291000000,17716.039197698,-0.000077893,0.000000000,0.000000000,536.117234383,25.467829395,1742.384360891,NLOS
22.000000000,0.000000000,-224365.938504409,34.000000000,33.000000000,34.000000000,34.000000000,31.000000000,-0.133000000,18621.072087381,0.000117205,0.000000000,0.000000000,359.215055458,-3.278715853,-36.338821411,NLOS
44.000000000,0.000000000,-248526.393381521,42.000000000,41.000000000,42.000000000,42.000000000,41.000000000,0.338000000,18654.621662769,0.000036719,0.000000000,0.000000000,392.764630843,6.861241411,-4.928220794,NLOS
54.000000000,0.000000000,-427398.336010094,37.000000000,37.000000000,37.000000000,38.000000000,36.000000000,0.095000000,18698.475374274,-0.000556028,0.000000000,0.000000000,436.103685968,11.848287337,1166.054317173,LOS
26.000000000,0.000000000,2736078.633664030,21.000000000,20.000000000,21.000000000,21.000000000,19.000000000,-1.510000000,18538.029413130,0.000000000,0.000000000,0.000000000,276.171834059,78.471777644,-2995617.958328370,NLOS
38.000000000,0.000000000,-163000.394197523,34.000000000,34.000000000,34.000000000,34.000000000,33.000000000,0.158000000,18502.059468105,0.000323277,0.000000000,0.000000000,237.911879610,10.311753161,377.012493659,NLOS
79.000000000,0.000000000,-281024.297670725,49.000000000,48.000000000,49.000000000,49.000000000,48.000000000,0.133000000,18238.009210106,-0.000008591,0.000000000,0.000000000,29.531976521,-1.670952972,701.043394592,NLOS
14.000000000,0.000000000,-324135.494312875,33.000000000,32.000000000,33.000000000,35.000000000,0.000000000,-0.049000000,18075.612911772,-0.000154474,0.000000000,0.000000000,184.447662678,-17.980356961,77.445906982,NLOS
52.000000000,0.000000000,-219618.035423807,41.000000000,40.000000000,41.000000000,42.000000000,40.000000000,0.006000000,17939.403143112,0.000193720,0.000000000,0.000000000,268.906392653,-1.040057033,-53.976695668,LOS
56.000000000,0.000000000,-280589.639920648,49.000000000,48.000000000,49.000000000,49.000000000,48.000000000,0.129000000,18647.270202052,-0.000006699,0.000000000,0.000000000,438.874722723,-3.010610156,833.363084517,LOS
12.000000000,0.000000000,-239398.579586908,36.000000000,36.000000000,36.000000000,37.000000000,36.000000000,0.278000000,17420.804380994,0.000128163,0.000000000,0.000000000,787.688776821,6.446840055,72.967454858,LOS
44.000000000,0.000000000,-304886.558820374,39.000000000,39.000000000,39.000000000,39.000000000,36.000000000,-0.086000000,17859.413668361,-0.000086787,0.000000000,0.000000000,342.800565843,-2.896642260,1120.739410229,NLOS
14.000000000,0.000000000,-302845.829491332,33.000000000,32.000000000,33.000000000,33.000000000,32.000000000,0.015000000,17663.014868204,-0.000077893,0.000000000,0.000000000,540.154993173,-4.037758790,1746.418989748,NLOS
22.000000000,0.000000000,-242573.580521676,34.000000000,33.000000000,34.000000000,34.000000000,31.000000000,0.227000000,18564.911350921,0.000117205,0.000000000,0.000000000,356.417374864,-2.797680594,-37.190780200,NLOS
44.000000000,0.000000000,-266735.236466493,42.000000000,41.000000000,42.000000000,42.000000000,41.000000000,0.099000000,18600.884630565,0.000036719,0.000000000,0.000000000,392.390654512,-0.373976331,-4.579111874,NLOS
54.000000000,0.000000000,-445602.951707407,37.000000000,37.000000000,37.000000000,38.000000000,36.000000000,-0.156000000,18642.140851285,-0.000556028,0.000000000,0.000000000,433.422660258,-2.681025710,1162.175553299,LOS
26.000000000,0.000000000,2717883.722627690,21.000000000,20.000000000,21.000000000,21.000000000,19.000000000,0.217000000,18424.411045425,0.000000000,0.000000000,0.000000000,215.916523878,-60.255310182,-2995631.541813570,NLOS
38.000000000,0.000000000,-181208.562802862,34.000000000,33.000000000,34.000000000,34.000000000,33.000000000,0.131000000,18446.358569581,0.000323277,0.000000000,0.000000000,236.903597061,-1.008282550,376.686455734,NLOS
55.000000000,0.000000000,-365330.547748841,29.000000000,28.000000000,0.000000000,29.000000000,28.000000000,0.000000000,0.000000000,-0.000229429,0.000000000,0.000000000,21198987.391391800,21198987.391391800,602.546458077,NLOS
79.000000000,0.000000000,-299227.455140583,49.000000000,48.000000000,49.000000000,49.000000000,48.000000000,-0.147000000,18232.152824059,-0.000008591,0.000000000,0.000000000,32.952246763,3.420270242,705.000101335,NLOS
14.000000000,0.000000000,-342313.140500791,33.000000000,32.000000000,33.000000000,35.000000000,0.000000000,-0.146000000,18068.273358107,-0.000154474,0.000000000,0.000000000,159.469503582,24.978159096,55.891563989,NLOS
52.000000000,0.000000000,-237822.969987813,41.000000000,40.000000000,41.000000000,42.000000000,40.000000000,-0.309000000,17933.551468428,0.000193720,0.000000000,0.000000000,265.538274437,3.368118215,-48.237607557,LOS
56.000000000,0.000000000,-298790.739757206,49.000000000,48.000000000,49.000000000,49.000000000,48.000000000,-0.211000000,18641.263811074,-0.000006699,0.000000000,0.000000000,442.110425089,3.235702366,835.262336284,LOS
12.000000000,0.000000000,-257597.468467671,36.000000000,36.000000000,36.000000000,37.000000000,36.000000000,-0.317000000,17406.979256082,0.000128163,0.000000000,0.000000000,792.220335964,-4.531559143,72.656743575,LOS
44.000000000,0.000000000,-323092.401187088,40.000000000,39.000000000,39.000000000,40.000000000,36.000000000,-0.264000000,17853.630845167,-0.000086787,0.000000000,0.000000000,343.806612995,-1.006047152,1127.381791368,NLOS
22.000000000,0.000000000,-260773.302097842,34.000000000,34.000000000,34.000000000,34.000000000,31.000000000,0.316000000,18559.736683473,0.000117205,0.000000000,0.000000000,360.536273446,4.118898582,-36.669614062,NLOS
44.000000000,0.000000000,-284934.420594859,42.000000000,41.000000000,42.000000000,42.000000000,41.000000000,0.037000000,18588.923095491,0.000036719,0.000000000,0.000000000,389.722685464,-2.667969048,-4.595393535,NLOS
54.000000000,0.000000000,-463804.923355311,38.000000000,37.000000000,37.000000000,38.000000000,36.000000000,0.035000000,18636.154259663,-0.000556028,0.000000000,0.000000000,436.754720822,3.332060564,1164.946306195,LOS
26.000000000,0.000000000,2699661.394258040,21.000000000,20.000000000,21.000000000,21.000000000,19.000000000,-0.971000000,18455.280480608,0.000000000,0.000000000,0.000000000,256.079525262,40.163001385,-2995608.414399270,NLOS
38.000000000,0.000000000,-199408.821847695,34.000000000,33.000000000,34.000000000,34.000000000,33.000000000,-0.254000000,18440.453623775,0.000323277,0.000000000,0.000000000,240.352423746,3.448826686,377.744423542,NLOS
55.000000000,0.000000000,-383533.512476988,30.000000000,29.000000000,0.000000000,30.000000000,29.000000000,0.000000000,0.000000000,-0.000229429,0.000000000,0.000000000,21199168.732784100,21199168.732784100,611.109575793,NLOS
79.000000000,0.000000000,-317422.868833974,49.000000000,49.000000000,49.000000000,49.000000000,48.000000000,0.270000000,18226.564554770,-0.000008591,0.000000000,0.000000000,32.160470929,-0.791775834,706.009710878,NLOS
14.000000000,0.000000000,-360472.944975931,32.000000000,32.000000000,33.000000000,35.000000000,0.000000000,-0.002000000,18062.729212705,-0.000154474,0.000000000,0.000000000,160.216969725,-0.747466143,21.292187411,NLOS
52.000000000,0.000000000,-256015.416424524,41.000000000,40.000000000,41.000000000,42.000000000,40.000000000,0.209000000,17927.970093869,0.000193720,0.000000000,0.000000000,266.415325206,-0.877050769,-50.189969141,LOS
56.000000000,0.000000000,-316990.130981542,49.000000000,48.000000000,49.000000000,49.000000000,48.000000000,0.233000000,18635.515545461,-0.000006699,0.000000000,0.000000000,441.119816069,-0.990609020,840.249655038,LOS
12.000000000,0.000000000,-275791.803464539,37.000000000,36.000000000,36.000000000,37.000000000,36.000000000,0.205000000,17395.035696078,0.000128163,0.000000000,0.000000000,799.367217075,-7.146881111,72.588827290,LOS
44.000000000,0.000000000,-341283.359669808,39.000000000,39.000000000,40.000000000,40.000000000,36.000000000,0.444000000,17848.100720007,-0.000086787,0.000000000,0.000000000,346.640226312,-2.833613317,1123.936967537,NLOS
22.000000000,0.000000000,-278967.708428945,35.000000000,34.000000000,34.000000000,35.000000000,31.000000000,0.168000000,18547.044065114,0.000117205,0.000000000,0.000000000,352.640334241,-7.895939205,-36.667013831,NLOS
44.000000000,0.000000000,-303128.739936012,42.000000000,41.000000000,42.000000000,42.000000000,41.000000000,0.114000000,18590.867401294,0.000036719,0.000000000,0.000000000,396.463670421,6.740984958,-4.679783255,NLOS
54.000000000,0.000000000,-482000.732499446,38.000000000,37.000000000,38.000000000,38.000000000,36.000000000,0.219000000,18630.396635521,-0.000556028,0.000000000,0.000000000,435.775007971,-0.979712851,1166.351234630,LOS
26.000000000,0.000000000,2681429.712997830,21.000000000,20.000000000,21.000000000,21.000000000,19.000000000,-1.273000000,18459.451082647,0.000000000,0.000000000,0.000000000,265.046806626,8.967281364,-2995571.137415080,NLOS
38.000000000,0.000000000,-217610.122695297,34.000000000,33.000000000,34.000000000,34.000000000,33.000000000,0.416000000,18434.802737333,0.000323277,0.000000000,0.000000000,239.550061341,-0.802362405,384.640873481,NLOS
55.000000000,0.000000000,-401729.717295367,31.000000000,30.000000000,30.000000000,31.000000000,29.000000000,0.162000000,18377.381623644,-0.000229429,0.000000000,0.000000000,169.051311657,-12.290080667,598.222954147,NLOS
79.000000000,0.000000000,-335627.495006162,50.000000000,49.000000000,49.000000000,50.000000000,48.000000000,-0.067000000,18232.421595328,-0.000008591,0.000000000,0.000000000,23.327681098,-8.832789831,701.541968837,NLOS
14.000000000,0.000000000,-18408426.423068800,32.000000000,28.000000000,33.000000000,35.000000000,0.000000000,0.830000000,18068.530082632,0.000000000,0.000000000,-11.493098000,46143.595686022,46303.812655747,18076075.904545100,NLOS
52.000000000,0.000000000,-274218.916375767,40.000000000,40.000000000,41.000000000,42.000000000,40.000000000,-0.064000000,17933.649515729,0.000193720,0.000000000,0.000000000,275.534809884,-9.119484678,-55.778644904,LOS
56.000000000,0.000000000,-335193.390210073,49.000000000,48.000000000,49.000000000,49.000000000,48.000000000,-0.034000000,18641.480896655,-0.000006699,0.000000000,0.000000000,432.354084410,-8.765731659,834.415147662,LOS
12.000000000,0.000000000,-294001.493788111,37.000000000,36.000000000,37.000000000,37.000000000,36.000000000,-0.488000000,17413.447620690,0.000128163,0.000000000,0.000000000,795.645122472,3.722094603,73.186407700,LOS
44.000000000,0.000000000,-359494.241095174,39.000000000,38.000000000,40.000000000,40.000000000,36.000000000,-0.270000000,17853.782915935,-0.000086787,0.000000000,0.000000000,354.957901038,-8.317674726,1125.725256216,NLOS
22.000000000,0.000000000,-297176.757829051,35.000000000,34.000000000,35.000000000,35.000000000,31.000000000,-0.619000000,18578.184613839,0.000117205,0.000000000,0.000000000,369.091052696,16.450718455,-36.711174868,NLOS
44.000000000,0.000000000,-321337.620485082,42.000000000,42.000000000,42.000000000,42.000000000,41.000000000,0.033000000,18592.271768659,0.000036719,0.000000000,0.000000000,383.178207517,-13.285462905,-4.892795328,NLOS
54.000000000,0.000000000,-500207.820511475,38.000000000,37.000000000,38.000000000,38.000000000,36.000000000,0.045000000,18636.362044018,-0.000556028,0.000000000,0.000000000,426.974213142,-8.800794829,1164.345200539,LOS
26.000000000,0.000000000,2663214.997569640,21.000000000,20.000000000,21.000000000,21.000000000,19.000000000,1.759000000,18457.130203690,0.000000000,0.000000000,0.000000000,248.036097229,-17.010709397,-2995565.516093360,NLOS
38.000000000,0.000000000,-235802.689722493,34.000000000,33.000000000,34.000000000,34.000000000,33.000000000,-0.154000000,18440.729071785,0.000323277,0.000000000,0.000000000,230.615051154,-8.935010187,368.113672536,NLOS
55.000000000,0.000000000,-419875.171753246,32.000000000,31.000000000,31.000000000,32.000000000,29.000000000,-0.120000000,18315.154418133,-0.000229429,0.000000000,0.000000000,180.382759806,11.331448149,608.334907677,NLOS
79.000000000,0.000000000,-353767.122858848,50.000000000,49.000000000,50.000000000,50.000000000,48.000000000,0.155000000,18170.998665508,-0.000008591,0.000000000,0.000000000,35.666517053,12.338835955,705.824851315,NLOS
52.000000000,0.000000000,-292357.960291352,40.000000000,39.000000000,41.000000000,42.000000000,39.000000000,0.029000000,17873.134510558,0.000193720,0.000000000,0.000000000,262.344185520,13.190624364,-52.074430123,LOS
56.000000000,0.000000000,-353334.888875186,49.000000000,48.000000000,49.000000000,49.000000000,48.000000000,0.063000000,18578.636772301,-0.000006699,0.000000000,0.000000000,443.227127895,10.873043485,840.569020286,LOS
12.000000000,0.000000000,-312136.595846075,37.000000000,36.000000000,37.000000000,37.000000000,36.000000000,-0.314000000,17342.342842691,0.000128163,0.000000000,0.000000000,793.000960398,2.644162074,72.944662575,LOS
44.000000000,0.000000000,-377628.841325644,39.000000000,38.000000000,39.000000000,40.000000000,36.000000000,0.301000000,17793.599179748,-0.000086787,0.000000000,0.000000000,341.591526143,13.366374895,1124.981291398,NLOS
22.000000000,0.000000000,-315312.183961007,35.000000000,34.000000000,35.000000000,35.000000000,31.000000000,0.189000000,18484.516495813,0.000117205,0.000000000,0.000000000,349.171877503,-19.919175193,-36.629661221,NLOS
44.000000000,0.000000000,-339473.410993032,43.000000000,42.000000000,42.000000000,43.000000000,41.000000000,0.086000000,18532.745919429,0.000036719,0.000000000,0.000000000,397.401301116,14.223093599,-4.446905691,NLOS
54.000000000,0.000000000,-518345.477031230,38.000000000,37.000000000,38.000000000,38.000000000,36.000000000,-0.217000000,18573.527527813,-0.000556028,0.000000000,0.000000000,437.877677862,10.903464720,1166.656618636,LOS
26.000000000,0.000000000,2645085.542852640,21.000000000,20.000000000,21.000000000,21.000000000,19.000000000,0.799000000,18353.790014230,0.000000000,0.000000000,0.000000000,218.444852434,-29.591244794,-2995571.406538150,NLOS
38.000000000,0.000000000,-253949.829477541,34.000000000,33.000000000,34.000000000,34.000000000,33.000000000,0.031000000,18378.608471982,0.000323277,0.000000000,0.000000000,242.051256314,11.436205160,379.908144519,NLOS
55.000000000,0.000000000,-438079.141287628,32.000000000,31.000000000,32.000000000,32.000000000,29.000000000,-0.126000000,18379.259443700,-0.000229429,0.000000000,0.000000000,179.940754078,-0.442005727,608.609266266,NLOS
79.000000000,0.000000000,-371970.108733203,49.000000000,49.000000000,50.000000000,50.000000000,48.000000000,-0.213000000,18232.393277001,-0.000008591,0.000000000,0.000000000,28.675558187,-6.990958866,705.113075685,NLOS
14.000000000,0.000000000,-415202.461277361,33.000000000,0.000000000,32.000000000,35.000000000,0.000000000,18067.693000000,24816925.710471500,-0.000154474,0.000000000,11.493098000,24752408.550732500,49551186.888466100,202.672650244,NLOS
52.000000000,0.000000000,-310562.398609172,40.000000000,39.000000000,40.000000000,42.000000000,39.000000000,-0.250000000,17933.436824221,0.000193720,0.000000000,0.000000000,270.509186339,-8.165000819,-51.328475088,LOS
56.000000000,0.000000000,-371534.991449859,49.000000000,48.000000000,49.000000000,49.000000000,48.000000000,-0.217000000,18641.389410548,-0.000006699,0.000000000,0.000000000,437.616123457,-5.611004438,836.974123295,LOS
12.000000000,0.000000000,-330340.327300246,37.000000000,36.000000000,37.000000000,37.000000000,36.000000000,0.256000000,17411.753883675,0.000128163,0.000000000,0.000000000,791.942595247,1.058365151,72.979637824,LOS
44.000000000,0.000000000,-395834.541392639,38.000000000,33.000000000,39.000000000,40.000000000,33.000000000,-0.648000000,17853.632310063,-0.000086787,0.000000000,0.000000000,351.364391312,-9.772865169,1126.984485947,NLOS
22.000000000,0.000000000,-333515.787534076,35.000000000,34.000000000,35.000000000,35.000000000,31.000000000,0.393000000,18568.811468989,0.000117205,0.000000000,0.000000000,365.114172086,15.942294583,-36.723385055,NLOS
44.000000000,0.000000000,-357676.634668637,43.000000000,42.000000000,43.000000000,43.000000000,41.000000000,0.006000000,18590.309633333,0.000036719,0.000000000,0.000000000,386.612336434,-10.788964681,-4.920526985,NLOS
54.000000000,0.000000000,-536548.417755059,38.000000000,37.000000000,38.000000000,38.000000000,36.000000000,-0.068000000,18636.281150941,-0.000556028,0.000000000,0.000000000,432.228448819,-5.649229042,1165.899560586,LOS
26.000000000,0.000000000,2626849.423901590,21.000000000,20.000000000,21.000000000,21.000000000,19.000000000,-0.322000000,18474.528070778,0.000000000,0.000000000,0.000000000,270.830228560,52.385376126,-2995538.985429320,NLOS
38.000000000,0.000000000,-272145.045535251,34.000000000,33.000000000,34.000000000,34.000000000,33.000000000,0.008000000,18440.704768412,0.000323277,0.000000000,0.000000000,235.981994893,-6.069261421,371.426238332,NLOS
