UTC Time, X Position, Y Position, Z Position, X Velocity, Y Velocity, Z Velocity, HDOP, Lat, Lon, Alt (Elipsoide), Alt (AMSL), Speed, Course, Estimated Horizontal Positioning Error, Estimated Vertical Positioning Error, Estimated Horizontal Velocity Error, Clock Bias, Clock Bias Error, Clock Drift, Clock Drift Error, EXTENDED GPS Week, GPS TOW, SVs number, Clock Drift 7, Clock Bias 7, Estimated GPS Time, PRN, GPS Software Time, Azimuth, Elevation, State, X Position, Y Position, Z Position, X Velocity, Y Velocity, Z Velocity, Pseudorange, residuals, C/No Max, C/No Min, C/No Delta, MaxCno2Second, ExtremeMaxSnrValue, ExtremeMinSnrValue, Carrier Frequency, Carrier Phase, Previous Carrier Phase, Delta Carrier phase, Delta Range Interval, Mean Delta Range Time, Clock Bias, Clock Drift, Ionospheric Delay, Filtered C/No Max, Filtered C/No Min, Filtered C/No Delta, Corrected PR, PrevoiusCorected PR, deltaCorrected PR, 2nd delta,PS Residual, Los Value
20152684015,4441635.0,3087321.0,3368305.0,0.0,-0.625,0.5,2.0,32.0833341,34.8026453,76.34,5922.0,80.0,0.0,6542,15000,266,1.8673052E7,0.0,1820216.0,0,1830.0,463231.99,3,95653.0,622866.0,4.6323199E8,76,463231.9904355456,48.0,26.0,37,-3188505.324076391,1.6106821108419279E7,1.955201940750582E7,-921.0276639470674,-2518.05286087257,1907.9752603608517,1.931892335111756E7,2808865.432715714,20,20,0,20,20,19,18433.68,1.931892335111756E7,1.930039870602143E7,18524.645096126944,0.0,0.0,0.0,0.0,10.027985,20,20,0,1.913219282197293E7,1.9131935430720117E7,257.39125281199813,67.65301676467061,-2995595.961860344,NLOS,
20152684015,4441635.0,3087321.0,3368305.0,0.0,-0.625,0.5,2.0,32.0833341,34.8026453,76.34,5922.0,80.0,0.0,6542,15000,266,1.8673052E7,0.0,1820216.0,0,1830.0,463231.99,3,95653.0,622866.0,4.6323199E8,31,463231.9904355456,63.0,38.0,61,1944689.668768816,2.031928373208973E7,1.694429045229633E7,-1487.2034643440365,-1539.923151426826,2067.2014089773616,2.2169209885852743E7,-90200.47446274012,34,34,0,34,34,33,18439.699,2.2169324272445668E7,2.2150815982047014E7,18508.290398653597,0.0,0.0,3.2327678986226457E-4,-4.0587989E-13,8.0978785,34,34,0,2.2079395300155275E7,2.2079156286768764E7,239.01338651031256,8.079435527324677,385.8887652717531,NLOS,
20152684016,4441632.0,3087318.0,3368310.0,-0.125,0.0,0.25,2.0,32.0833904,34.8026321,76.34,5922.0,29.0,0.0,6538,14999,269,2.0493392E7,0.0,1820197.0,0,1830.0,463232.99,3,95652.0,683586.0,4.6323299E8,1,463232.9904970681,248.0,79.0,61,2.0879157456735108E7,1.0244630568981493E7,1.2932618768903628E7,919.1536608715608,1378.9534332998594,-2549.659965685015,2.052804119918461E7,-208214.21719871834,49,48,-1,49,49,48,18231.324,2.0528054809929464E7,2.050982254375271E7,18232.266176752746,0.0,0.0,-8.590729321090827E-6,6.4122118E-13,5.3158255,49,49,0,2.032053183613104E7,2.0320503161996186E7,28.674134854227304,-3.1368766091763973,704.8541451469064,NLOS,
20152684016,4441632.0,3087318.0,3368310.0,-0.125,0.0,0.25,2.0,32.0833904,34.8026321,76.34,5922.0,29.0,0.0,6538,14999,269,2.0493392E7,0.0,1820197.0,0,1830.0,463232.99,3,95652.0,683586.0,4.6323299E8,17,463232.9904970681,302.0,14.0,61,1.436454511441797E7,-1.4264888216124482E7,1.736617151846471E7,2153.400578971721,-177.01938628249047,-1980.782558095352,2.4654355809695624E7,-251417.61911470816,35,34,-1,0,35,0,18067.461,2.4654396910651784E7,0.0,2.4654396910651784E7,0.0,0.0,-1.5447430274496946E-4,1.4157659E-12,11.493098,35,34,-1,2.4403111651583485E7,-186730.529144628,2.4589842180728115E7,2.460810943457143E7,173.46100256964564,NLOS,
20152684016,4441632.0,3087318.0,3368310.0,-0.125,0.0,0.25,2.0,32.0833904,34.8026321,76.34,5922.0,29.0,0.0,6538,14999,269,2.0493392E7,0.0,1820197.0,0,1830.0,463232.99,3,95652.0,683586.0,4.6323299E8,3,463232.9904970681,326.0,52.0,61,1.539395884196072E7,1695695.602928723,2.1586739696468662E7,-838.9488593220123,2608.4672742726752,389.0822465636979,2.1449409927332196E7,-146798.4265247211,41,40,-1,42,42,40,17933.025,2.1449407347371932E7,2.143147322349706E7,17934.123874872923,0.0,0.0,1.9371996726012716E-4,1.8277479E-11,6.3367848,41,41,0,2.13025517852864E7,2.1302821597326964E7,269.8120405636728,-1.8694738894701004,-59.715521074831486,NLOS,
20152684016,4441632.0,3087318.0,3368310.0,-0.125,0.0,0.25,2.0,32.0833904,34.8026321,76.34,5922.0,29.0,0.0,6538,14999,269,2.0493392E7,0.0,1820197.0,0,1830.0,463232.99,3,95652.0,683586.0,4.6323299E8,4,463232.9904970681,162.0,56.0,61,1.9579810792537965E7,1.7742819510332227E7,3541018.207500947,86.28837936443445,577.4093703802796,-3068.5644252932243,2.1278571818716276E7,-207786.12384636328,49,48,-1,49,49,48,18640.473,2.1278588264716305E7,2.1259946747606844E7,18641.51710946113,0.0,0.0,-6.6994985326250774E-6,1.2360373E-12,6.2074709,48,48,0,2.1071629432389427E7,2.107119114460434E7,438.2877850867808,-4.595219928771257,843.7375195138156,LOS,
20152684016,4441632.0,3087318.0,3368310.0,-0.125,0.0,0.25,2.0,32.0833904,34.8026321,76.34,5922.0,29.0,0.0,6538,14999,269,2.0493392E7,0.0,1820197.0,0,1830.0,463232.99,3,95652.0,683586.0,4.6323299E8,70,463232.9904970681,162.0,12.0,173,1.3438240294789035E7,1.760821467778004E7,-1.2727188679624602E7,854.8981545063771,1529.3799895548793,3016.470327249149,2.3637001714667603E7,-166584.6139335893,36,36,0,37,37,36,17407.57,2.3637001714667603E7,2.3619587007037695E7,17414.707629907876,0.0,0.0,1.281626691243831E-4,4.5474735E-12,14.537724,36,36,0,2.3470489989073854E7,2.3471278678130407E7,788.6890565529466,7.928429573774338,72.8883398398757,LOS,
20152684016,4441632.0,3087318.0,3368310.0,-0.125,0.0,0.25,2.0,32.0833904,34.8026321,76.34,5922.0,29.0,0.0,6538,14999,269,2.0493392E7,0.0,1820197.0,0,1830.0,463232.99,3,95652.0,683586.0,4.6323299E8,23,463232.9904970681,249.0,44.0,61,2.5905498368387487E7,-6940.350153495791,6932126.581292057,-787.2584893279359,424.32264275848365,2957.7090955263548,2.2208683730333317E7,-232041.9749926664,39,38,-1,38,39,36,17852.93,2.2208649289229665E7,2.219079603215644E7,17853.25707322359,0.0,0.0,-8.678671997598079E-5,3.2348169E-12,7.033535,38,38,0,2.197773179903557E7,2.1978079845936555E7,348.04690098389983,-9.791147347539663,1090.0436949208379,NLOS,
20152684016,4441632.0,3087318.0,3368310.0,-0.125,0.0,0.25,2.0,32.0833904,34.8026321,76.34,5922.0,29.0,0.0,6538,14999,269,2.0493392E7,0.0,1820197.0,0,1830.0,463232.99,3,95652.0,683586.0,4.6323299E8,9,463232.9904970681,240.0,14.0,61,2.523720527073964E7,-7592140.028945474,-3345512.9674265436,472.8754381038095,195.67650724294822,3130.5923956341912,2.455250232500699E7,-230041.30050017685,34,33,-1,0,34,33,17656.51,2.455252268523078E7,2.455252268523078E7,0.0,0.0,0.0,-7.789248095207152E-5,-1.0833621E-11,12.441946,34,33,0,2.4324216819488265E7,0.0,2.4324216819488265E7,2.4324216819488265E7,1755.7949814498425,NLOS,
20152684016,4441632.0,3087318.0,3368310.0,-0.125,0.0,0.25,2.0,32.0833904,34.8026321,76.34,5922.0,29.0,0.0,6538,14999,269,2.0493392E7,0.0,1820197.0,0,1830.0,463232.99,3,95652.0,683586.0,4.6323299E8,73,463232.9904970681,59.0,22.0,173,-4226207.783802727,1.878116466161101E7,1.674679544851887E7,-1285.9324184528618,1896.5191352389852,-2458.1394060380403,2.2539654064106107E7,-169760.40204183012,33,32,-1,33,33,31,18560.545,2.2539654064106107E7,2.252109405184271E7,18560.012263398618,0.0,0.0,1.1720456857767836E-4,1.8189894E-12,10.81563,33,33,0,2.236985718261445E7,2.2369500567855492E7,356.6147589571774,-1.7062609009444714,-36.479449827224016,NLOS,
20152684016,4441632.0,3087318.0,3368310.0,-0.125,0.0,0.25,2.0,32.0833904,34.8026321,76.34,5922.0,29.0,0.0,6538,14999,269,2.0493392E7,0.0,1820197.0,0,1830.0,463232.99,3,95652.0,683586.0,4.6323299E8,74,463232.9904970681,246.0,44.0,173,2.4818716412434798E7,516093.9993970193,6033691.821025492,839.6704923082642,-70.66969436576886,-3451.367557617232,2.090481188918227E7,-193920.49685868248,42,41,-1,42,42,41,18592.898,2.090481188918227E7,2.0886217056467786E7,18594.832714483142,0.0,0.0,3.6718740356834083E-5,1.8189894E-12,6.8906951,41,41,0,2.071088596341412E7,2.0710494528204076E7,391.4352100454271,-1.6150574535131454,-5.428909465670586,NLOS,
20152684016,4441632.0,3087318.0,3368310.0,-0.125,0.0,0.25,2.0,32.0833904,34.8026321,76.34,5922.0,29.0,0.0,6538,14999,269,2.0493392E7,0.0,1820197.0,0,1830.0,463232.99,3,95652.0,683586.0,4.6323299E8,11,463232.9904970681,201.0,54.0,61,2.405971510701813E7,1.094497105657485E7,2770543.726588714,126.81528734583411,622.5213140798803,-2981.0375156514438,2.1514448748786356E7,-372802.1509217918,37,36,-1,38,38,36,18635.311,2.1514478330366038E7,2.1495841921960305E7,18636.408405732363,0.0,0.0,-5.560278544751857E-4,2.0127208E-13,6.3500075,37,37,0,2.1142821864382386E7,2.114238939266441E7,432.4717179760337,-5.356705363839865,1175.2665178216994,NLOS,
20152684016,4441632.0,3087318.0,3368310.0,-0.125,0.0,0.25,2.0,32.0833904,34.8026321,76.34,5922.0,29.0,0.0,6538,14999,269,2.0493392E7,0.0,1820197.0,0,1830.0,463232.99,3,95652.0,683586.0,4.6323299E8,76,463232.9904970681,48.0,26.0,37,-3189426.5063869758,1.6104302970287671E7,1.955392715036404E7,-921.3354600496165,-2518.219309675478,1907.5073554725013,1.9337364933177236E7,2790652.4697161987,21,20,-1,20,21,19,18430.494,1.9337364933177236E7,1.931892335111756E7,18441.58205967769,0.0,0.0,0.0,0.0,10.027985,20,20,0,1.913243100598285E7,1.913219282197293E7,238.1840099208057,-19.207242891192436,-2995586.3969105855,NLOS,
20152684016,4441632.0,3087318.0,3368310.0,-0.125,0.0,0.25,2.0,32.0833904,34.8026321,76.34,5922.0,29.0,0.0,6538,14999,269,2.0493392E7,0.0,1820197.0,0,1830.0,463232.99,3,95652.0,683586.0,4.6323299E8,31,463232.9904970681,63.0,38.0,61,1943202.3362017118,2.031774375327336E7,1.6946357474489655E7,-1487.45925126344,-1540.0319681223455,2066.839610845747,2.2187648512784116E7,-108402.70040392876,34,34,0,34,34,33,18439.522,2.2187764809629675E7,2.2169324272445668E7,18440.537184007466,0.0,0.0,3.232767894563844E-4,-4.0587989E-13,8.0978785,34,34,0,2.2079630528915204E7,2.2079395300155275E7,235.22875992953777,-3.784626580774784,384.71653501689434,NLOS,
20152684017,4441626.0,3087317.0,3368320.0,0.0,-0.125,0.125,2.0,32.083493,34.8026669,76.34,5922.0,16.0,0.0,6536,14999,268,2.2313912E7,0.0,1820140.0,0,1830.0,463233.99,3,95649.0,744312.0,4.6323399E8,1,463233.99078751286,248.0,79.0,61,2.0880076756761864E7,1.0246009690966504E7,1.293006838641967E7,919.0241319252236,1378.6570806037785,-2549.933556593164,2.054627736998749E7,-226420.66450403258,49,48,-1,49,49,48,18230.969,2.0546291124373052E7,2.0528054809929464E7,18236.314443588257,0.0,0.0,-8.590728679722352E-6,6.4122118E-13,5.3158255,49,49,0,2.032056281032169E7,2.032053183613104E7,30.974190648645163,2.300055794417858,706.1048382297158,NLOS,
20152684017,4441626.0,3087317.0,3368320.0,0.0,-0.125,0.125,2.0,32.083493,34.8026669,76.34,5922.0,16.0,0.0,6536,14999,268,2.2313912E7,0.0,1820140.0,0,1830.0,463233.99,3,95649.0,744312.0,4.6323399E8,17,463233.99078751286,302.0,14.0,61,1.4366698884011434E7,-1.4265065321349101E7,1.7364190098431885E7,2153.149334843566,-177.10970877926667,-1981.147398642121,2.4672417801667582E7,-269618.2944104783,34,33,-1,35,35,0,18067.285,2.4672466704194155E7,2.4654396910651784E7,18069.7935423702,0.0,0.0,-1.544743013288783E-4,1.4157659E-12,11.493098,34,33,-1,2.440296844717547E7,2.4403111651583485E7,143.20440801605582,-2.458998538513613E7,168.9399183653295,NLOS,
20152684017,4441626.0,3087317.0,3368320.0,0.0,-0.125,0.125,2.0,32.083493,34.8026669,76.34,5922.0,16.0,0.0,6536,14999,268,2.2313912E7,0.0,1820140.0,0,1830.0,463233.99,3,95649.0,744312.0,4.6323399E8,3,463233.99078751286,326.0,52.0,61,1.5393119767985221E7,1698304.7170815726,2.1587128638562072E7,-838.8136853094776,2608.562608092432,388.6232907457215,2.1467347920377802E7,-165010.98095114902,41,40,-1,41,42,40,17932.666,2.1467345361043837E7,2.1449407347371932E7,17938.013671904802,0.0,0.0,1.937199855418037E-4,1.8277479E-11,6.3367848,41,41,0,2.1302284587008208E7,2.13025517852864E7,267.19827819243073,2.6137623712420464,-52.352418445050716,NLOS,
20152684017,4441626.0,3087317.0,3368320.0,0.0,-0.125,0.125,2.0,32.083493,34.8026669,76.34,5922.0,16.0,0.0,6536,14999,268,2.2313912E7,0.0,1820140.0,0,1830.0,463233.99,3,95649.0,744312.0,4.6323399E8,4,463233.99078751286,162.0,56.0,61,1.9579896988890566E7,1.7743396906522553E7,3537948.9009395787,86.06472697107809,577.1178056800863,-3068.6388987799496,2.129721767683117E7,-225988.45963802934,49,48,-1,49,49,48,18640.15,2.129723389222598E7,2.1278588264716305E7,18645.62750967592,0.0,0.0,-6.69949729630383E-6,1.2360373E-12,6.2074709,48,48,0,2.1072070094070453E7,2.1071629432389427E7,440.6616810262203,2.373895939439535,840.8768773116171,LOS,
20152684017,4441626.0,3087317.0,3368320.0,0.0,-0.125,0.125,2.0,32.083493,34.8026669,76.34,5922.0,16.0,0.0,6536,14999,268,2.2313912E7,0.0,1820140.0,0,1830.0,463233.99,3,95649.0,744312.0,4.6323399E8,70,463233.99078751286,162.0,12.0,173,1.3439095375903906E7,1.7609744182943176E7,-1.2724171364200812E7,854.8713078048282,1528.9278040774334,3016.7746022999677,2.3654421876618087E7,-184789.90760133415,36,36,0,37,37,36,17406.885,2.3654421876618087E7,2.3637001714667603E7,17420.16195048392,0.0,0.0,1.2816267367290123E-4,4.5474735E-12,14.537724,36,36,0,2.3469704955583442E7,2.3470489989073854E7,785.0334904119372,3.6555661410093307,72.98656668886542,LOS,
20152684017,4441626.0,3087317.0,3368320.0,0.0,-0.125,0.125,2.0,32.083493,34.8026669,76.34,5922.0,16.0,0.0,6536,14999,268,2.2313912E7,0.0,1820140.0,0,1830.0,463233.99,3,95649.0,744312.0,4.6323399E8,23,463233.99078751286,249.0,44.0,61,2.590471076110767E7,-6515.872539383292,6935084.898113016,-787.5943032388911,424.43762230386733,2957.5657276955935,2.2226551177192226E7,-250254.37486202642,39,38,-1,39,39,36,17852.606,2.2226507221971497E7,2.2208649289229665E7,17857.932741831988,0.0,0.0,-8.678671674042079E-5,3.2348169E-12,7.033535,39,38,1,2.197739405005997E7,2.197773179903557E7,337.7489756010473,10.297925382852554,1097.2477297708392,NLOS,
20152684017,4441626.0,3087317.0,3368320.0,0.0,-0.125,0.125,2.0,32.083493,34.8026669,76.34,5922.0,16.0,0.0,6536,14999,268,2.2313912E7,0.0,1820140.0,0,1830.0,463233.99,3,95649.0,744312.0,4.6323399E8,9,463233.99078751286,240.0,14.0,61,2.5237678067830827E7,-7591944.281441017,-3342381.6203292906,472.5015800221222,195.72859988805303,3130.663503652807,2.457015822453435E7,-248235.61627193913,33,32,-1,0,33,32,17655.945,2.4570182961254887E7,2.4570182961254887E7,0.0,0.0,0.0,-7.789249178818066E-5,-1.0833621E-11,12.441946,33,33,0,2.4323667518962532E7,0.0,2.4323667518962532E7,2.4323667518962532E7,1744.9107001200318,NLOS,
20152684017,4441626.0,3087317.0,3368320.0,0.0,-0.125,0.125,2.0,32.083493,34.8026669,76.34,5922.0,16.0,0.0,6536,14999,268,2.2313912E7,0.0,1820140.0,0,1830.0,463233.99,3,95649.0,744312.0,4.6323399E8,73,463233.99078751286,59.0,22.0,173,-4227493.833751467,1.8783061534720086E7,1.674433654347085E7,-1285.5767737078324,1896.355801247265,-2458.5412618874097,2.255821031908898E7,-187965.48890564218,33,33,0,33,33,31,18560.152,2.255821031908898E7,2.2539654064106107E7,18556.254982873797,0.0,0.0,1.172045703970856E-4,1.8189894E-12,10.81563,33,33,0,2.237020824133826E7,2.236985718261445E7,351.0587238110602,-5.55603514611721,-36.58884507790208,NLOS,
20152684017,4441626.0,3087317.0,3368320.0,0.0,-0.125,0.125,2.0,32.083493,34.8026669,76.34,5922.0,16.0,0.0,6536,14999,268,2.2313912E7,0.0,1820140.0,0,1830.0,463233.99,3,95649.0,744312.0,4.6323399E8,74,463233.99078751286,246.0,44.0,173,2.4819556039819468E7,516023.24742548494,6030239.588542057,839.1986156453369,-70.80173937309848,-3451.51172444618,2.092341355412639E7,-212126.77214035764,42,41,-1,42,42,41,18592.305,2.092341355412639E7,2.090481188918227E7,18601.66494411975,0.0,0.0,3.671874217624133E-5,1.8189894E-12,6.8906951,41,41,0,2.071128243209918E7,2.071088596341412E7,396.4686850570142,5.033475011587143,-4.349886853247881,NLOS,
20152684017,4441626.0,3087317.0,3368320.0,0.0,-0.125,0.125,2.0,32.083493,34.8026669,76.34,5922.0,16.0,0.0,6536,14999,268,2.2313912E7,0.0,1820140.0,0,1830.0,463233.99,3,95649.0,744312.0,4.6323399E8,11,463233.99078751286,201.0,54.0,61,2.4059841805288903E7,1.094559362449761E7,2767561.974874564,126.52305435095352,622.3285802119727,-2981.0963298126244,2.1533088341509838E7,-391002.04202733934,37,36,-1,37,38,36,18635.047,2.153311883120221E7,2.1514478330366038E7,18640.50083617121,0.0,0.0,-5.560278542738673E-4,2.0127208E-13,6.3500075,37,37,0,2.1143256260361712E7,2.1142821864382386E7,434.39597932621837,1.924261350184679,1169.960879214108,NLOS,
20152684017,4441626.0,3087317.0,3368320.0,0.0,-0.125,0.125,2.0,32.083493,34.8026669,76.34,5922.0,16.0,0.0,6536,14999,268,2.2313912E7,0.0,1820140.0,0,1830.0,463233.99,3,95649.0,744312.0,4.6323399E8,76,463233.99078751286,48.0,26.0,37,-3190348.207457255,1.6101784089250831E7,1.955583486183664E7,-921.6433266063664,-2518.38579657834,1907.039343481219,1.9355755927055694E7,2772484.4305205904,21,20,-1,21,21,19,18432.627,1.9355755927055694E7,1.9337364933177236E7,18390.993878457695,0.0,0.0,0.0,0.0,10.027985,20,20,0,1.91326168030568E7,1.913243100598285E7,185.7970739491284,-52.3869359716773,-2995623.5545194857,NLOS,
20152684017,4441626.0,3087317.0,3368320.0,0.0,-0.125,0.125,2.0,32.083493,34.8026669,76.34,5922.0,16.0,0.0,6536,14999,268,2.2313912E7,0.0,1820140.0,0,1830.0,463233.99,3,95649.0,744312.0,4.6323399E8,31,463233.99078751286,63.0,38.0,61,1941714.407314645,2.0316203313134268E7,1.6948424607877456E7,-1487.7150890538076,-1540.1407478421595,2066.477685812135,2.220609108736012E7,-126613.6768088825,34,34,0,34,34,33,18439.383,2.220620947117525E7,2.2187764809629675E7,18444.661545574665,0.0,0.0,3.232767890504112E-4,-4.0587989E-13,8.0978785,34,34,0,2.2079867906564996E7,2.2079630528915204E7,237.37764979153872,2.1488898620009422,390.4960137568414,NLOS,
