UTC Time, X Position, Y Position, Z Position, X Velocity, Y Velocity, Z Velocity, HDOP, Lat, Lon, Alt (Elipsoide), Alt (AMSL), Speed, Course, Estimated Horizontal Positioning Error, Estimated Vertical Positioning Error, Estimated Horizontal Velocity Error, Clock Bias, Clock Bias Error, Clock Drift, Clock Drift Error, EXTENDED GPS Week, GPS TOW, SVs number, Clock Drift 7, Clock Bias 7, Estimated GPS Time, PRN, GPS Software Time, Azimuth, Elevation, State, X Position, Y Position, Z Position, X Velocity, Y Velocity, Z Velocity, Pseudorange, residuals, C/No Max, C/No Min, C/No Delta, MaxCno2Second, ExtremeMaxSnrValue, ExtremeMinSnrValue, Carrier Frequency, Carrier Phase, Delta Range Interval, Mean Delta Range Time, Clock Bias, Clock Drift, Ionospheric Delay, Filtered C/No Max, Filtered C/No Min, Filtered C/No Delta, Corrected PR, PrevoiusCorected PR, deltaCorrected PR, 2nd delta,PS Residual, Los Value
20152693520,4441566.0,3087242.0,3368322.0,0.0,0.0,0.0,0.0,32.0839504,34.8023771,0.0,-1713.0,0.0,0.0,0,0,0,2.0037108E7,0.0,1821320.0,0,1830.0,466536.47,0,95711.0,668366.0,4.66536467E8,74,466536.46731683874,222.0,20.0,173,2.4906574764892362E7,6970.7078503867115,-5648669.878074604,-790.0721950363544,-100.0418541626271,-3466.852076327832,2.2764039467372872E7,-189478.61871790513,41,40,-1,39,41,33,18896.822,2.2764039467372872E7,0.0,0.0,3.71270513391897E-5,1.8189894E-12,0.0,41,40,0,2.257479879136851E7,2.2574116307814192E7,682.4835543185472,-6.9896643571555614,237.9427135437727,NLOS,
20152693520,4441566.0,3087242.0,3368322.0,0.0,0.0,0.0,0.0,32.0839504,34.8023771,0.0,-1713.0,0.0,0.0,0,0,0,2.0037108E7,0.0,1821320.0,0,1830.0,466536.47,0,95711.0,668366.0,4.66536467E8,75,466536.46731683874,68.0,46.0,37,4947847.327323154,1.945230076405485E7,1.5719497163456673E7,-1113.9634098719548,-1857.1510963529572,2643.9731440217283,2.371897902568024E7,-3209883.5543593876,17,16,-1,17,18,16,18284.746,2.371897902568024E7,0.0,0.0,0.0,0.0,0.0,17,16,-1,2.3518607939696614E7,2.351850526002617E7,102.67967044189572,150.9475222043693,3009512.468375761,NLOS,
20152693521,4441845.0,3087551.0,3368457.0,-0.25,0.75,0.125,2.0,32.0830425,34.8033787,414.74,39761.0,79.0,0.0,1240,1888,416,2.1901338E7,0.0,1821415.0,0,1830.0,466537.47,5,95716.0,730550.0,4.66537467E8,32,466537.4673789111,84.0,44.0,189,5460226.7735198,2.293798036868443E7,1.273811211636544E7,-485.63306398314563,1542.0685796015218,-2513.2306507893604,2.2262241010598477E7,-288004.1738525927,47,46,-1,47,47,44,18512.418,2.2262235014488067E7,0.0,0.0,-2.3026325694554557E-4,1.199633E-11,0.0,47,47,0,2.1974196442619786E7,2.197432508748298E7,-128.64486319571733,-427.45645739883184,-40.39412609860301,NLOS,
20152693521,4441845.0,3087551.0,3368457.0,-0.25,0.75,0.125,2.0,32.0830425,34.8033787,414.74,39761.0,79.0,0.0,1240,1888,416,2.1901338E7,0.0,1821415.0,0,1830.0,466537.47,5,95716.0,730550.0,4.66537467E8,1,466537.4673789111,191.0,56.0,45,2.2883299675792113E7,1.323100757832558E7,3364339.2000529114,202.85677180517652,461.02715469169556,-3129.3933713642573,2.126943950920086E7,-222421.21985764802,37,32,5,42,43,28,18615.125,2.1269441031455714E7,0.0,0.0,-8.587820856943482E-6,1.0865815E-12,0.0,37,32,5,2.1047851565085392E7,2.104789754233199E7,-45.97724659740925,-468.1692045889795,833.2757421806455,NLOS,
20152693521,4441845.0,3087551.0,3368457.0,-0.25,0.75,0.125,2.0,32.0830425,34.8033787,414.74,39761.0,79.0,0.0,1240,1888,416,2.1901338E7,0.0,1821415.0,0,1830.0,466537.47,5,95716.0,730550.0,4.66537467E8,3,466537.4673789111,6.0,66.0,189,1.3465481662241144E7,1.0448373427693063E7,2.0364743399679303E7,-315.27857455220226,2569.1789691671447,-1114.27543732518,2.0763905777201675E7,-160957.5220587887,45,44,-1,45,45,41,18074.617,2.0763884529704038E7,0.0,0.0,1.9369132420379338E-4,2.1763381E-11,0.0,45,45,0,2.0602959595186107E7,2.0603526603533152E7,-567.0083470456302,-426.79763711988926,11.340043220669031,NLOS,
20152693521,4441845.0,3087551.0,3368457.0,-0.25,0.75,0.125,2.0,32.0830425,34.8033787,414.74,39761.0,79.0,0.0,1240,1888,416,2.1901338E7,0.0,1821415.0,0,1830.0,466537.47,5,95716.0,730550.0,4.66537467E8,70,466537.4673789111,146.0,41.0,37,1.4714797745943226E7,2.0880677488258418E7,-402665.6453411273,232.7782584842705,-99.77936488752313,3600.957588114666,2.1167403929931253E7,-278405.0464579128,29,18,7,18,29,17,17561.867,2.1167403929931253E7,0.0,0.0,0.0,0.0,0.0,29,18,7,2.0948390549739353E7,2.094947253278424E7,-1081.983044885099,-428.89378502592444,59391.66626601294,NLOS,
20152693521,4441845.0,3087551.0,3368457.0,-0.25,0.75,0.125,2.0,32.0830425,34.8033787,414.74,39761.0,79.0,0.0,1240,1888,416,2.1901338E7,0.0,1821415.0,0,1830.0,466537.47,5,95716.0,730550.0,4.66537467E8,23,466537.4673789111,287.0,58.0,61,2.1695891255000737E7,2241152.7752046324,1.5573887304786256E7,-1679.581438363439,989.5921838467975,2174.0381255357715,2.13973448989042E7,-245724.84157439694,32,31,-1,35,35,24,18059.141,2.1397262776707437E7,0.0,0.0,-8.63277445418391E-5,-5.895629E-13,0.0,33,31,-2,2.1152451111982506E7,2.115304467533903E7,-593.5633565224707,-411.39727467671037,831.0546527020633,LOS,
20152693521,4441845.0,3087551.0,3368457.0,-0.25,0.75,0.125,2.0,32.0830425,34.8033787,414.74,39761.0,79.0,0.0,1240,1888,416,2.1901338E7,0.0,1821415.0,0,1830.0,466537.47,5,95716.0,730550.0,4.66537467E8,9,466537.4673789111,261.0,30.0,189,2.482563073985597E7,-6365154.900251183,6983791.504622089,-683.9241220817628,629.8821521020575,3000.330604657783,2.3000331835676964E7,-242409.84123049676,40,39,-1,40,40,39,17817.441,2.3000400226205777E7,0.0,0.0,-7.845009216203649E-5,-1.1787953E-11,0.0,40,40,0,2.275779970952548E7,2.2758624328066632E7,-824.6185411512852,-425.9209171384573,-122.28492098674178,NLOS,
20152693521,4441845.0,3087551.0,3368457.0,-0.25,0.75,0.125,2.0,32.0830425,34.8033787,414.74,39761.0,79.0,0.0,1240,1888,416,2.1901338E7,0.0,1821415.0,0,1830.0,466537.47,5,95716.0,730550.0,4.66537467E8,73,466537.4673789111,86.0,10.0,173,-6625928.457915417,2.365974398997908E7,6826398.664193166,-220.83717630069563,918.5545905518247,-3414.5710600772118,2.3798696364976607E7,-183699.1325896345,37,36,-1,37,37,33,18617.188,2.3798696364976607E7,0.0,0.0,1.1761340755204264E-4,9.094947E-13,0.0,37,37,0,2.361494259732849E7,2.361497261992227E7,-30.022593777626753,-442.23444210365415,-54.63505848124623,NLOS,
20152693521,4441845.0,3087551.0,3368457.0,-0.25,0.75,0.125,2.0,32.0830425,34.8033787,414.74,39761.0,79.0,0.0,1240,1888,416,2.1901338E7,0.0,1821415.0,0,1830.0,466537.47,5,95716.0,730550.0,4.66537467E8,74,466537.4673789111,222.0,20.0,173,2.4905784452583075E7,6870.723428358706,-5652136.667040888,-790.5503447375547,-99.92671564383704,-3466.7167467063223,2.278293507181884E7,-207848.82632906362,39,38,-1,41,41,33,18896.982,2.278293507181884E7,0.0,0.0,3.712705315818149E-5,1.8189894E-12,0.0,40,38,-2,2.2575052102151528E7,2.257479879136851E7,253.31078301742673,-429.1727713011205,-34.14333824813366,NLOS,
20152693521,4441845.0,3087551.0,3368457.0,-0.25,0.75,0.125,2.0,32.0830425,34.8033787,414.74,39761.0,79.0,0.0,1240,1888,416,2.1901338E7,0.0,1821415.0,0,1830.0,466537.47,5,95716.0,730550.0,4.66537467E8,11,466537.4673789111,188.0,30.0,189,2.2776031199871883E7,1.2185158172663797E7,-7020170.196411164,-921.2664086652609,204.50564058524597,-2832.140422320468,2.333849376997233E7,-385663.55438257754,37,36,-1,37,37,35,18841.324,2.3338481642300438E7,0.0,0.0,-5.560118885317144E-4,-1.7262233E-14,0.0,37,37,0,2.2952792219040286E7,2.311927972141386E7,-166487.50237357244,-167116.1302664131,-37.9965494684875,NLOS,
20152693521,4441845.0,3087551.0,3368457.0,-0.25,0.75,0.125,2.0,32.0830425,34.8033787,414.74,39761.0,79.0,0.0,1240,1888,416,2.1901338E7,0.0,1821415.0,0,1830.0,466537.47,5,95716.0,730550.0,4.66537467E8,75,466537.4673789111,68.0,46.0,37,4946733.94470327,1.945044332655512E7,1.572214094235057E7,-1114.3272953210014,-1857.3499463858336,2643.5927271867085,2.3737454251759723E7,-3228610.669431381,30,17,13,17,30,16,18282.0,2.3737454251759723E7,0.0,0.0,0.0,0.0,0.0,30,17,13,2.3518440871567823E7,2.3518607939696614E7,-167.0681287907064,-269.7477992326021,3009597.289239481,NLOS,
20152693522,4441810.0,3087522.0,3368449.0,-0.125,0.875,0.0,1.4,32.0831948,34.8033411,372.11,35498.0,83.0,9953.0,7508,5359,110,2.3719549E7,0.0,1821377.0,0,1830.0,466538.47,6,95714.0,791199.0,4.66538467E8,32,466538.46744098346,84.0,44.0,189,5459741.211105863,2.2939522295424115E7,1.2735598754968064E7,-485.4922159392275,1541.7863101210198,-2513.4944462715107,2.2280754065438036E7,-306187.079668764,48,47,-1,47,48,44,18511.961,2.228074819680164E7,0.0,0.0,-2.302632449492207E-4,1.199633E-11,0.0,47,47,0,2.1974527388270512E7,2.1974196442619786E7,330.9456507265568,459.5905139222741,-39.59749875962734,NLOS,
20152693522,4441810.0,3087522.0,3368449.0,-0.125,0.875,0.0,1.4,32.0831948,34.8033411,372.11,35498.0,83.0,9953.0,7508,5359,110,2.3719549E7,0.0,1821377.0,0,1830.0,466538.47,6,95714.0,791199.0,4.66538467E8,1,466538.46744098346,191.0,56.0,61,2.288350238588345E7,1.3231468486287225E7,3361209.7726931,202.5635909397469,460.78919832135495,-3129.4642148788,2.1288052751650047E7,-240589.22801797464,38,37,-1,42,43,28,18614.147,2.1288056604857657E7,0.0,0.0,-8.587819770362528E-6,1.0865815E-12,0.0,38,37,1,2.1048282695075087E7,2.1047851565085392E7,431.12998969480395,477.1072362922132,819.171443015337,NLOS,
20152693522,4441810.0,3087522.0,3368449.0,-0.125,0.875,0.0,1.4,32.0831948,34.8033411,372.11,35498.0,83.0,9953.0,7508,5359,110,2.3719549E7,0.0,1821377.0,0,1830.0,466538.47,6,95714.0,791199.0,4.66538467E8,3,466538.46744098346,6.0,66.0,189,1.3465166463685026E7,1.0450942545069244E7,2.036362890803196E7,-315.11882958813874,2569.058134940388,-1114.7088782888002,2.0781980965020932E7,-179139.79928246886,46,45,-1,45,46,41,18074.211,2.0781959973029144E7,0.0,0.0,1.9369134596716457E-4,2.1763381E-11,0.0,46,45,1,2.0602852676744614E7,2.0602959595186107E7,-106.91844149306417,460.08990555256605,11.511006150394678,NLOS,
20152693522,4441810.0,3087522.0,3368449.0,-0.125,0.875,0.0,1.4,32.0831948,34.8033411,372.11,35498.0,83.0,9953.0,7508,5359,110,2.3719549E7,0.0,1821377.0,0,1830.0,466538.47,6,95714.0,791199.0,4.66538467E8,83,466538.46744098346,323.0,34.0,33,1.2932605373183105E7,-3921995.219996224,2.1654761131241567E7,-1256.4615188636217,2681.015481601725,1236.57551732722,2.1226897237451833E7,118269.6414433457,20,19,-1,0,20,19,17847.311,2.1226897237451833E7,0.0,0.0,0.0,0.0,0.0,20,20,0,2.098970174447469E7,0.0,2.098970174447469E7,2.098970174447469E7,-355465.13442048803,NLOS,
20152693522,4441810.0,3087522.0,3368449.0,-0.125,0.875,0.0,1.4,32.0831948,34.8033411,372.11,35498.0,83.0,9953.0,7508,5359,110,2.3719549E7,0.0,1821377.0,0,1830.0,466538.47,6,95714.0,791199.0,4.66538467E8,70,466538.46744098346,146.0,41.0,37,1.471503038019959E7,2.088057749782402E7,-399064.6844238121,232.49046816911795,-100.20159586094356,3600.9675578334927,2.118496319408158E7,-296544.3862561621,25,24,-1,29,29,17,17562.424,2.118496319408158E7,0.0,0.0,0.0,0.0,0.0,25,24,0,2.0947767701104436E7,2.0948390549739353E7,-622.848634917289,459.1344099678099,59348.89327901974,NLOS,
20152693522,4441810.0,3087522.0,3368449.0,-0.125,0.875,0.0,1.4,32.0831948,34.8033411,372.11,35498.0,83.0,9953.0,7508,5359,110,2.3719549E7,0.0,1821377.0,0,1830.0,466538.47,6,95714.0,791199.0,4.66538467E8,23,466538.46744098346,287.0,58.0,61,2.1694211579661004E7,2242142.472187781,1.557606118061423E7,-1679.7707761675588,989.8026947026311,2173.7155216153797,2.1415396091841593E7,-263899.17166560516,31,30,-1,35,35,24,18058.324,2.1415322424567036E7,0.0,0.0,-8.632774513140173E-5,-5.895629E-13,0.0,31,31,0,2.115232019195791E7,2.1152451111982506E7,-130.9200245961547,462.643331926316,823.2717819213867,LOS,
20152693522,4441810.0,3087522.0,3368449.0,-0.125,0.875,0.0,1.4,32.0831948,34.8033411,372.11,35498.0,83.0,9953.0,7508,5359,110,2.3719549E7,0.0,1821377.0,0,1830.0,466538.47,6,95714.0,791199.0,4.66538467E8,9,466538.46744098346,261.0,30.0,189,2.4824946663995873E7,-6364524.917744789,6986791.759556552,-684.2282204882242,630.0834457426052,3000.1820125528084,2.301814934122061E7,-260604.31711889058,41,40,-1,40,41,39,17816.865,2.3018218245734915E7,0.0,0.0,-7.845010394998421E-5,-1.1787953E-11,0.0,41,40,1,2.2757435098749947E7,2.275779970952548E7,-364.6107755340636,460.0077656172216,-109.92535177245736,NLOS,
20152693522,4441810.0,3087522.0,3368449.0,-0.125,0.875,0.0,1.4,32.0831948,34.8033411,372.11,35498.0,83.0,9953.0,7508,5359,110,2.3719549E7,0.0,1821377.0,0,1830.0,466538.47,6,95714.0,791199.0,4.66538467E8,73,466538.46744098346,86.0,10.0,173,-6626149.1659906795,2.3660662338762097E7,6822984.0126894945,-220.579186593578,918.1438112686143,-3414.735075151131,2.3817294717593472E7,-201883.7397524342,37,36,-1,37,37,33,18616.635,2.3817294717593472E7,0.0,0.0,1.1761340846153692E-4,9.094947E-13,0.0,37,36,-1,2.3615358837432772E7,2.361494259732849E7,416.2401042804122,446.26269805803895,-52.140408266335726,NLOS,
20152693522,4441810.0,3087522.0,3368449.0,-0.125,0.875,0.0,1.4,32.0831948,34.8033411,372.11,35498.0,83.0,9953.0,7508,5359,110,2.3719549E7,0.0,1821377.0,0,1830.0,466538.47,6,95714.0,791199.0,4.66538467E8,74,466538.46744098346,222.0,20.0,173,2.4904993663539823E7,6770.854357487724,-5655603.314498287,-791.028464029298,-99.81150605528161,-3466.5813436122417,2.280183964735151E7,-226046.56174889952,38,25,-11,41,41,25,18895.461,2.280183964735151E7,0.0,0.0,3.712705497717005E-5,1.8189894E-12,0.0,38,25,-11,2.2575774565444276E7,2.2575052102151528E7,722.463292747736,469.15250973030925,-18.52015833556652,NLOS,
20152693522,4441810.0,3087522.0,3368449.0,-0.125,0.875,0.0,1.4,32.0831948,34.8033411,372.11,35498.0,83.0,9953.0,7508,5359,110,2.3719549E7,0.0,1821377.0,0,1830.0,466538.47,6,95714.0,791199.0,4.66538467E8,11,466538.46744098346,188.0,30.0,189,2.2775109772665948E7,1.2185362651167067E7,-7023002.262552816,-921.5888493799762,204.45156127730232,-2831.9944552135407,2.3357335779057227E7,-403842.70261085033,37,36,-1,37,37,35,18840.666,2.335732398437831E7,0.0,0.0,-5.560118885489766E-4,-1.7262233E-14,0.0,37,37,0,2.2953452115334764E7,2.2952792219040286E7,659.896294478327,167147.39866805077,-40.96111161261797,NLOS,
