UTC Time, X Position, Y Position, Z Position, X Velocity, Y Velocity, Z Velocity, HDOP, Lat, Lon, Alt (Elipsoide), Alt (AMSL), Speed, Course, Estimated Horizontal Positioning Error, Estimated Vertical Positioning Error, Estimated Horizontal Velocity Error, Clock Bias, Clock Bias Error, Clock Drift, Clock Drift Error, EXTENDED GPS Week, GPS TOW, SVs number, Clock Drift 7, Clock Bias 7, Estimated GPS Time, PRN, GPS Software Time, Azimuth, Elevation, State, X Position, Y Position, Z Position, X Velocity, Y Velocity, Z Velocity, Pseudorange, residuals, C/No Max, C/No Min, C/No Delta, MaxCno2Second, ExtremeMaxSnrValue, ExtremeMinSnrValue, Carrier Frequency, Carrier Phase, Previous Carrier Phase, Delta Carrier phase, Delta Range Interval, Mean Delta Range Time, Clock Bias, Clock Drift, Ionospheric Delay, Filtered C/No Max, Filtered C/No Min, Filtered C/No Delta, Corrected PR, PrevoiusCorected PR, deltaCorrected PR, 2nd delta,PS Residual, Los Value
2015268225,4441636.0,3087296.0,3368316.0,-0.125,0.0,0.0,4.8,32.0834826,34.8024258,71.5,5437.0,9.0,0.0,4987,4374,98,1818930.0,0.0,1819131.0,0,1830.0,462141.4,4,95596.0,60673.0,4.62141403E8,3,462141.4029248283,317.0,46.0,45,1.6383726246309007E7,-1081941.8265412385,2.0891055006500974E7,-967.9533291244225,2469.2209100024597,882.822457556967,2.1571450074925706E7,39714.76631322503,31,24,-6,32,32,24,17895.574,2.1571488131388415E7,1.8048131907507036E7,3523356.223881379,0.0,0.0,1.9369999089765245E-4,1.8324483E-11,0.0,31,24,-6,2.1611330563507255E7,-1.2659871697965832E9,1.2875985003600905E9,1.2875987963273964E9,165.72226832434535,NLOS,
2015268225,4441636.0,3087296.0,3368316.0,-0.125,0.0,0.0,4.8,32.0834826,34.8024258,71.5,5437.0,9.0,0.0,4987,4374,98,1818930.0,0.0,1819131.0,0,1830.0,462141.4,4,95596.0,60673.0,4.62141403E8,4,462141.4029248283,159.0,66.0,189,1.936195623771208E7,1.6935153942932073E7,6833308.677604185,304.01481663208034,908.2115598924527,-2949.0532339230786,2.06692948776927E7,-20195.62713558972,48,47,-1,48,48,47,18525.389,2.0669309120033797E7,1.7145323517277233E7,3523985.6027565636,0.0,0.0,-6.773102310379652E-6,1.1113381E-13,0.0,47,47,0,2.064907504489855E7,-1.2669500618708348E9,1.2875991369157333E9,1.2875988033814034E9,-24.205658558756113,NLOS,
2015268225,4441636.0,3087296.0,3368316.0,-0.125,0.0,0.0,4.8,32.0834826,34.8024258,71.5,5437.0,9.0,0.0,4987,4374,98,1818930.0,0.0,1819131.0,0,1830.0,462141.4,4,95596.0,60673.0,4.62141403E8,23,462141.4029248283,242.0,38.0,189,2.65603126139944E7,-410997.187090354,3630139.113827182,-405.7618673056774,325.29278566687043,3077.3225599906878,2.2439424281218097E7,-44280.572810243815,47,46,-1,47,47,46,17776.022,2.2439435812628213E7,1.8916199654544163E7,3523236.15808405,0.0,0.0,-8.684656554649946E-5,5.2702547E-13,0.0,47,47,0,2.2395199028059818E7,-1.2652031883671246E9,1.2875983873951843E9,1.2875988034597256E9,55.31965196505189,LOS,
2015268225,4441636.0,3087296.0,3368316.0,-0.125,0.0,0.0,4.8,32.0834826,34.8024258,71.5,5437.0,9.0,0.0,4987,4374,98,1818930.0,0.0,1819131.0,0,1830.0,462141.4,4,95596.0,60673.0,4.62141403E8,9,462141.4029248283,236.0,8.0,189,2.449968200548514E7,-7785697.184068784,-6707536.176024743,878.213896256699,169.50376619073475,3013.7638023331265,2.498311578234081E7,-41784.87534895539,45,44,-1,45,45,44,17606.371,2.4983121815819714E7,2.1460055201085925E7,3523066.614733789,0.0,0.0,-7.839840550748031E-5,-1.1731217E-11,0.0,44,44,0,2.494142322384621E7,-1.2626567946798737E9,1.28759821790372E9,1.2875988033322203E9,92.31685435399413,LOS,
2015268225,4441636.0,3087296.0,3368316.0,-0.125,0.0,0.0,4.8,32.0834826,34.8024258,71.5,5437.0,9.0,0.0,4987,4374,98,1818930.0,0.0,1819131.0,0,1830.0,462141.4,4,95596.0,60673.0,4.62141403E8,73,462141.4029248283,45.0,32.0,37,-713803.7361786349,1.5529017146849934E7,2.023601690359852E7,-1791.9533514323687,2109.75243265409,-1681.8615289358531,2.1964731793474693E7,-380146.60536878556,33,32,-1,33,33,24,18543.746,2.1964731793474693E7,1.8440727504284844E7,3524004.289189849,0.0,0.0,0.0,0.0,0.0,33,32,1,2.194654248567046E7,-1.2656526130740955E9,1.287599155559766E9,1.2875988034032288E9,361957.29756455123,NLOS,
2015268225,4441636.0,3087296.0,3368316.0,-0.125,0.0,0.0,4.8,32.0834826,34.8024258,71.5,5437.0,9.0,0.0,4987,4374,98,1818930.0,0.0,1819131.0,0,1830.0,462141.4,4,95596.0,60673.0,4.62141403E8,74,462141.4029248283,260.0,49.0,173,2.3629770632056907E7,499861.9347440218,9697535.114044486,1329.7887347197102,113.37533671741252,-3245.567156340101,2.0377347893896345E7,-7312.540623765439,46,45,-1,46,46,45,18421.328,2.0377347893896345E7,1.6853468606933948E7,3523879.2869623974,0.0,0.0,3.671630366236811E-5,1.8189894E-12,0.0,46,46,0,2.0370165857015725E7,-1.2672288647010684E9,1.287599030558084E9,1.2875877962510266E9,130.50374314561486,LOS,
2015268225,4441636.0,3087296.0,3368316.0,-0.125,0.0,0.0,4.8,32.0834826,34.8024258,71.5,5437.0,9.0,0.0,4987,4374,98,1818930.0,0.0,1819131.0,0,1830.0,462141.4,4,95596.0,60673.0,4.62141403E8,75,462141.4029248283,122.0,31.0,37,7588554.576246853,2.4331267614634875E7,951362.1597010951,164.909716405098,-194.07279603853175,3593.2162194324596,2.177251551614557E7,-161150.62738679722,23,22,-1,24,24,22,17622.76,2.177251551614557E7,1.824943375016674E7,3523081.765978828,0.0,0.0,0.0,0.0,0.0,23,23,0,2.1754326208341334E7,-1.2658439068282137E9,1.287598233036555E9,1.2875988094933548E9,142961.3195825629,LOS,
2015268225,4441636.0,3087296.0,3368316.0,-0.125,0.0,0.0,4.8,32.0834826,34.8024258,71.5,5437.0,9.0,0.0,4987,4374,98,1818930.0,0.0,1819131.0,0,1830.0,462141.4,4,95596.0,60673.0,4.62141403E8,76,462141.4029248283,59.0,28.0,37,-2364637.0434844852,1.8734954857372697E7,1.720340430968868E7,-593.4737716128301,-2284.1791053142906,2388.7482738370877,2.198851176359552E7,-20711.48691642657,21,20,-1,21,21,20,18252.074,2.198851176359552E7,1.846478927797195E7,3523722.485623572,0.0,0.0,0.0,0.0,0.0,20,20,0,2.1970322455791287E7,-1.2656285513004084E9,1.2875988737561996E9,1.2875988051308E9,2522.1791121922433,NLOS,
2015268226,4441636.0,3087296.0,3368316.0,0.375,-0.5,0.0,4.4,32.0834826,34.8024233,71.49,5437.0,32.0,0.0,3718,3250,157,3638071.0,0.0,1819112.0,0,1830.0,462142.4,5,95595.0,121353.0,4.62142403E8,1,462142.4029881836,293.0,76.0,189,1.9811591182404693E7,8566863.117265409,1.554032312425836E7,1026.3269102892664,1697.728264346277,-2220.367229517585,2.0396477799660496E7,-39195.674220923334,36,36,0,37,37,36,18092.16,2.039649367707391E7,2.037839908340535E7,18094.59366856143,0.0,0.0,-9.345560033086032E-6,9.115497E-13,0.0,36,36,0,2.0357295357091118E7,2.035739226780098E7,96.91070986166596,-1.287598803930188E9,13.231651544570923,NLOS,
2015268226,4441636.0,3087296.0,3368316.0,0.375,-0.5,0.0,4.4,32.0834826,34.8024233,71.49,5437.0,32.0,0.0,3718,3250,157,3638071.0,0.0,1819112.0,0,1830.0,462142.4,5,95595.0,121353.0,4.62142403E8,3,462142.4029881836,317.0,46.0,45,1.6382758339987492E7,-1079472.5198071154,2.0891937609385066E7,-967.8541148583538,2469.379302084068,882.3785725063005,2.1589331996941872E7,21537.41974544525,24,23,-1,32,32,23,17893.225,2.1589383373166934E7,2.1571488131388415E7,17895.241778519005,0.0,0.0,1.937000092221833E-4,1.8324483E-11,0.0,24,23,-1,2.161102108466554E7,2.1611330563507255E7,309.478841714561,-1.2875988098389323E9,151.66797822341323,NLOS,
2015268226,4441636.0,3087296.0,3368316.0,0.375,-0.5,0.0,4.4,32.0834826,34.8024233,71.49,5437.0,32.0,0.0,3718,3250,157,3638071.0,0.0,1819112.0,0,1830.0,462142.4,5,95595.0,121353.0,4.62142403E8,4,462142.4029881836,159.0,66.0,189,1.9362260166353703E7,1.693606200075556E7,6830359.544216887,303.84082770697927,907.8992173816002,-2949.1977088474046,2.068781914884133E7,-38385.96632236987,48,47,-1,48,48,47,18521.871,2.068783344377027E7,2.0669309120033797E7,18524.323736473918,0.0,0.0,-6.773102199245542E-6,1.1113381E-13,0.0,47,47,0,2.0649407909729056E7,2.064907504489855E7,332.8648305051029,-1.2875988040509028E9,-25.272789902985096,NLOS,
2015268226,4441636.0,3087296.0,3368316.0,0.375,-0.5,0.0,4.4,32.0834826,34.8024233,71.49,5437.0,32.0,0.0,3718,3250,157,3638071.0,0.0,1819112.0,0,1830.0,462142.4,5,95595.0,121353.0,4.62142403E8,23,462142.4029881836,242.0,38.0,189,2.6559906670671012E7,-410671.8606766239,3633216.4070750186,-406.1225990224789,325.3583044028299,3077.2474158553446,2.2457199051287334E7,-62470.902880158275,47,46,-1,47,47,46,17772.445,2.2457210644204885E7,2.2439435812628213E7,17774.83157667145,0.0,0.0,-8.684656501947256E-5,5.2702547E-13,0.0,47,47,0,2.2394782391935617E7,2.2395199028059818E7,416.63612420111895,-1.2875988040313084E9,54.24352844059467,LOS,
2015268226,4441636.0,3087296.0,3368316.0,0.375,-0.5,0.0,4.4,32.0834826,34.8024233,71.49,5437.0,32.0,0.0,3718,3250,157,3638071.0,0.0,1819112.0,0,1830.0,462142.4,5,95595.0,121353.0,4.62142403E8,9,462142.4029881836,236.0,8.0,189,2.4500560038835667E7,-7785527.681828959,-6704522.332843848,877.8480919247784,169.49981256168587,3013.9063802519436,2.500072104200854E7,-59975.25340934843,45,44,-1,45,45,44,17602.865,2.5000727092397388E7,2.4983121815819714E7,17605.276577673852,0.0,0.0,-7.839841723872862E-5,-1.1731217E-11,0.0,44,44,0,2.494083707364556E7,2.494142322384621E7,586.1502006500959,-1.2875988040539205E9,91.28504636511207,LOS,
2015268226,4441636.0,3087296.0,3368316.0,0.375,-0.5,0.0,4.4,32.0834826,34.8024233,71.49,5437.0,32.0,0.0,3718,3250,157,3638071.0,0.0,1819112.0,0,1830.0,462142.4,5,95595.0,121353.0,4.62142403E8,73,462142.4029881836,45.0,32.0,37,-715595.5338413018,1.5531126890709922E7,2.0234334794806834E7,-1791.6323613500178,2109.723969068806,-1682.3470303354254,2.198327758823472E7,-398362.6169634424,33,32,-1,33,33,24,18540.768,2.198327758823472E7,2.1964731793474693E7,18545.794760026038,0.0,0.0,0.0,0.0,0.0,33,33,0,2.1946896874079045E7,2.194654248567046E7,354.38840858638287,-1.2875988011713574E9,361981.90280776843,NLOS,
2015268226,4441636.0,3087296.0,3368316.0,0.375,-0.5,0.0,4.4,32.0834826,34.8024233,71.49,5437.0,32.0,0.0,3718,3250,157,3638071.0,0.0,1819112.0,0,1830.0,462142.4,5,95595.0,121353.0,4.62142403E8,74,462142.4029881836,260.0,49.0,173,2.3631100212939613E7,499975.20877382753,9694289.42235547,1329.3658894002094,113.17212522627278,-3245.798797835926,2.0395765991649505E7,-25500.765179105103,46,45,-1,46,46,45,18417.656,2.0395765991649505E7,2.0377347893896345E7,18418.097753159702,0.0,0.0,3.671630548136239E-5,1.8189894E-12,0.0,46,46,0,2.037039254896277E7,2.0370165857015725E7,226.69194704294205,-1.287598803866137E9,127.3224923685193,LOS,
2015268226,4441636.0,3087296.0,3368316.0,0.375,-0.5,0.0,4.4,32.0834826,34.8024233,71.49,5437.0,32.0,0.0,3718,3250,157,3638071.0,0.0,1819112.0,0,1830.0,462142.4,5,95595.0,121353.0,4.62142403E8,75,462142.4029881836,122.0,31.0,37,7588719.4013256915,2.433107330167999E7,954955.3741955756,164.73955702599423,-194.5520712990239,3593.1934928207997,2.179014021861242E7,-179343.9008351229,23,22,-1,23,24,22,17624.014,2.179014021861242E7,2.177251551614557E7,17624.702466852963,0.0,0.0,0.0,0.0,0.0,23,22,-1,2.1753759504456747E7,2.1754326208341334E7,566.7038845866919,-1.2875987997404397E9,142963.18667944893,LOS,
2015268226,4441636.0,3087296.0,3368316.0,0.375,-0.5,0.0,4.4,32.0834826,34.8024233,71.49,5437.0,32.0,0.0,3718,3250,157,3638071.0,0.0,1819112.0,0,1830.0,462142.4,5,95595.0,121353.0,4.62142403E8,76,462142.4029881836,59.0,28.0,37,-2365230.6634160792,1.873267054116944E7,1.720579285872658E7,-593.7629069504154,-2284.441046406787,2388.3369879891243,2.2006762911429014E7,-38901.29217277095,21,20,-1,21,21,20,18249.721,2.2006762911429014E7,2.198851176359552E7,18251.147833492607,0.0,0.0,0.0,0.0,0.0,21,20,1,2.197038219727334E7,2.1970322455791287E7,59.74148205295205,-1.2875988140147176E9,2520.5780170969665,NLOS,
2015268227,4441637.0,3087296.0,3368315.0,1.875,-1.5,-0.375,4.4,32.0834707,34.802412,71.58,5446.0,164.0,29682.0,3388,2907,429,5457182.0,0.0,1819074.0,0,1830.0,462143.4,5,95593.0,182032.0,4.62143403E8,1,462143.4030515389,293.0,76.0,189,1.981261747867413E7,8568560.707263332,1.5538102586453918E7,1026.2601258632824,1697.4426425947095,-2220.696486520152,2.0414571440089166E7,-57385.152041409165,36,30,-5,37,37,30,18092.945,2.0414587427137785E7,2.039649367707391E7,18093.750063873827,0.0,0.0,-9.345559121533946E-6,9.115497E-13,0.0,36,30,-5,2.035719789123408E7,2.0357295357091118E7,97.46585703641176,-0.5551471747457981,11.603186324238777,NLOS,
2015268227,4441637.0,3087296.0,3368315.0,1.875,-1.5,-0.375,4.4,32.0834707,34.802412,71.58,5446.0,164.0,29682.0,3388,2907,429,5457182.0,0.0,1819074.0,0,1830.0,462143.4,5,95593.0,182032.0,4.62143403E8,3,462143.4030515389,317.0,46.0,45,1.6381790532905938E7,-1077003.0547226842,2.0892819768367905E7,-967.7548617925963,2469.5376405296556,881.9346684248882,2.1607206822570425E7,3367.4498333483934,22,21,-1,31,32,21,17890.832,2.160727589505134E7,2.1589383373166934E7,17892.521884407848,0.0,0.0,1.9370002754671406E-4,1.8324483E-11,0.0,22,20,-2,2.1610704809228666E7,2.161102108466554E7,316.27543687447906,-6.79659515991807,130.53682489320636,NLOS,
2015268227,4441637.0,3087296.0,3368315.0,1.875,-1.5,-0.375,4.4,32.0834707,34.802412,71.58,5446.0,164.0,29682.0,3388,2907,429,5457182.0,0.0,1819074.0,0,1830.0,462143.4,5,95593.0,182032.0,4.62143403E8,4,462143.4030515389,159.0,66.0,189,1.9362563920978833E7,1.6936969746235467E7,6827410.266404006,303.6667883663556,907.5868857185519,-2949.342121053465,2.0706342548181225E7,-56575.887988343835,48,47,-1,48,48,47,18522.609,2.0706356890494786E7,2.068783344377027E7,18523.44672451541,0.0,0.0,-6.773102088111431E-6,1.1113381E-13,0.0,47,47,0,2.064974020254329E7,2.0649407909729056E7,332.292814232409,-0.5720162726938725,-26.45764959231019,NLOS,
2015268227,4441637.0,3087296.0,3368315.0,1.875,-1.5,-0.375,4.4,32.0834707,34.802412,71.58,5446.0,164.0,29682.0,3388,2907,429,5457182.0,0.0,1819074.0,0,1830.0,462143.4,5,95593.0,182032.0,4.62143403E8,23,462143.4030515389,242.0,38.0,189,2.6559500366625465E7,-410346.46872229275,3636293.6251266235,-406.4833147503067,325.42387057054844,3077.172206260729,2.247497293865809E7,-80661.26610947028,47,46,-1,47,47,46,17773.08,2.247498455554674E7,2.2457210644204885E7,17773.91134185344,0.0,0.0,-8.68465644924457E-5,5.2702547E-13,0.0,47,47,0,2.2394365172905385E7,2.2394782391935617E7,417.2190302312374,-0.5829060301184654,53.50035676732659,LOS,
2015268227,4441637.0,3087296.0,3368315.0,1.875,-1.5,-0.375,4.4,32.0834707,34.802412,71.58,5446.0,164.0,29682.0,3388,2907,429,5457182.0,0.0,1819074.0,0,1830.0,462143.4,5,95593.0,182032.0,4.62143403E8,9,462143.4030515389,236.0,8.0,189,2.4501437706368096E7,-7785358.18351851,-6701508.347135469,877.4822729652316,169.49590957084024,3014.04889407599,2.5018325267422926E7,-78165.77282259241,45,44,-1,45,45,44,17603.6,2.5018331419642627E7,2.5000727092397388E7,17604.32724523917,0.0,0.0,-7.839842896997687E-5,-1.1731217E-11,0.0,44,44,0,2.494025018898402E7,2.494083707364556E7,586.8846615366638,-0.734460886567831,90.69438368827105,LOS,
2015268227,4441637.0,3087296.0,3368315.0,1.875,-1.5,-0.375,4.4,32.0834707,34.802412,71.58,5446.0,164.0,29682.0,3388,2907,429,5457182.0,0.0,1819074.0,0,1830.0,462143.4,5,95593.0,182032.0,4.62143403E8,73,462143.4030515389,45.0,32.0,37,-717387.0105018688,1.553323660609311E7,2.023265220052293E7,-1791.3113712696663,2109.6955054837,-1682.8325317319739,2.200181690896396E7,-416571.1256916821,33,32,-1,33,33,24,18540.969,2.200181690896396E7,2.198327758823472E7,18539.320729240775,0.0,0.0,0.0,0.0,0.0,33,33,0,2.1947245088249303E7,2.1946896874079045E7,348.21417025849223,-6.1742383278906345,361999.30497702584,NLOS,
2015268227,4441637.0,3087296.0,3368315.0,1.875,-1.5,-0.375,4.4,32.0834707,34.802412,71.58,5446.0,164.0,29682.0,3388,2907,429,5457182.0,0.0,1819074.0,0,1830.0,462143.4,5,95593.0,182032.0,4.62143403E8,74,462143.4030515389,260.0,49.0,173,2.3632429370942347E7,500088.279620952,9691043.499079127,1328.9429936103143,112.96897385350917,-3246.0303701760354,2.041418269328391E7,-43688.06781947985,46,45,-1,46,46,45,18418.289,2.041418269328391E7,2.0395765991649505E7,18416.701634407043,0.0,0.0,3.671630730035666E-5,1.8189894E-12,0.0,46,46,0,2.0370618144583512E7,2.037039254896277E7,225.59562074393034,-1.0963262990117073,123.51911908015609,LOS,
2015268227,4441637.0,3087296.0,3368315.0,1.875,-1.5,-0.375,4.4,32.0834707,34.802412,71.58,5446.0,164.0,29682.0,3388,2907,429,5457182.0,0.0,1819074.0,0,1830.0,462143.4,5,95593.0,182032.0,4.62143403E8,75,462143.4030515389,122.0,31.0,37,7588884.056243669,2.433087850944977E7,958548.5659410045,164.56939764795024,-195.03134655653102,3593.1707662092817,2.1807769737339366E7,-197542.15557725355,22,22,0,23,24,22,17620.1,2.1807769737339366E7,2.179014021861242E7,17629.518726944923,0.0,0.0,0.0,0.0,0.0,22,22,0,2.175319791662471E7,2.1753759504456747E7,561.5878320373595,5.11605254933238,142970.3348625973,LOS,
2015268227,4441637.0,3087296.0,3368315.0,1.875,-1.5,-0.375,4.4,32.0834707,34.802412,71.58,5446.0,164.0,29682.0,3388,2907,429,5457182.0,0.0,1819074.0,0,1830.0,462143.4,5,95593.0,182032.0,4.62143403E8,76,462143.4030515389,59.0,28.0,37,-2365824.5724800862,1.8730385963038616E7,1.7208180996462658E7,-594.0520422862,-2284.7029874976515,2387.925702143723,2.2025011877985284E7,-57087.81920003146,21,20,-1,21,21,20,18249.809,2.2025011877985284E7,2.2006762911429014E7,18248.966556269675,0.0,0.0,0.0,0.0,0.0,21,21,0,2.1970440057270627E7,2.197038219727334E7,57.859997287392616,-1.881484765559435,2515.9984853751957,NLOS,
