 PRN, GPS Software Time, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
1.0000000000,462695.0336605910,79.0000000000,2.0000000000,-10094026.1919806000,43.0000000000,42.0000000000,43.0000000000,-0.1990000000,18173.9744911938,-0.0000093450,0.0000000000,0.0000000000,33.1626119763,-0.1673002057,16.8202459104,LOS
3.0000000000,462695.0336605910,49.0000000000,2.0000000000,-10033186.1470124000,33.0000000000,32.0000000000,33.0000000000,-0.2850000000,17924.5498645380,0.0001936074,0.0000000000,0.0000000000,284.6110729538,2.0502011813,20.3736651838,NLOS
4.0000000000,462695.0336605910,61.0000000000,2.0000000000,-10093202.5311741000,40.0000000000,39.0000000000,40.0000000000,-0.2290000000,18595.6491451300,-0.0000067730,0.0000000000,0.0000000000,388.2277331278,-0.0568313189,-35.7537439428,NLOS
9.0000000000,462695.0336605910,11.0000000000,2.0000000000,-10114797.7333942000,44.0000000000,43.0000000000,44.0000000000,-0.2720000000,17641.2257035747,-0.0000784049,0.0000000000,0.0000000000,565.8221201636,-0.2986407280,84.7330755331,LOS
73.0000000000,462695.0336605910,24.0000000000,0.0000000000,-10056087.7007279000,34.0000000000,33.0000000000,34.0000000000,-0.2400000000,18556.2174154482,0.0001172031,0.0000000000,0.0000000000,348.9226090536,16.1650807858,16.5156074278,NLOS
74.0000000000,462695.0336605910,46.0000000000,0.0000000000,-10080347.0587189000,40.0000000000,39.0000000000,41.0000000000,-0.2340000000,18525.0795501284,0.0000367173,0.0000000000,0.0000000000,317.7847437337,2.5373717397,146.8293218836,LOS
75.0000000000,462695.0336605910,34.0000000000,0.0000000000,-10232226.5689099000,11.0000000000,10.0000000000,12.0000000000,-0.1700000000,17651.2075207233,-0.0004707705,0.0000000000,0.0000000000,556.0881036520,18.3810090274,-114.6732579619,NLOS
76.0000000000,462695.0336605910,26.0000000000,0.0000000000,-10093114.2641402000,20.0000000000,19.0000000000,19.0000000000,-0.6330000000,18389.4557108394,-0.0000063787,0.0000000000,0.0000000000,182.1609044448,67.9990201108,-5.8272677921,NLOS
23.0000000000,462695.0336605910,42.0000000000,2.0000000000,-10117315.7843541000,53.0000000000,52.0000000000,53.0000000000,-0.2540000000,17825.2042959965,-0.0000868463,0.0000000000,0.0000000000,381.4371564724,-0.6030997150,72.1244507134,LOS
31.0000000000,462695.0336605910,40.0000000000,2.0000000000,-9994065.1462960600,30.0000000000,29.0000000000,30.0000000000,-0.2050000000,18379.0048089884,0.0003239160,0.0000000000,0.0000000000,174.8551892713,-0.6000937559,-35.0899727270,NLOS
1.0000000000,462696.0337213200,79.0000000000,2.0000000000,-10112233.3742793000,43.0000000000,42.0000000000,43.0000000000,0.1020000000,18174.0744184292,-0.0000093450,0.0000000000,0.0000000000,33.3393218294,-0.1767098531,16.7075448744,LOS
3.0000000000,462696.0337213200,49.0000000000,2.0000000000,-10051392.7451353000,33.0000000000,32.0000000000,33.0000000000,0.0060000000,17924.5570435747,0.0001936074,0.0000000000,0.0000000000,283.4432462417,1.1678267121,19.6830127984,NLOS
4.0000000000,462696.0337213200,61.0000000000,2.0000000000,-10111409.7372107000,40.0000000000,39.0000000000,40.0000000000,0.0940000000,18595.7443629056,-0.0000067730,0.0000000000,0.0000000000,388.3272248432,0.0994917154,-35.8429460637,NLOS
9.0000000000,462696.0337213200,11.0000000000,2.0000000000,-10133005.4141768000,44.0000000000,43.0000000000,44.0000000000,0.0220000000,17641.2485098987,-0.0000784049,0.0000000000,0.0000000000,565.6965538748,0.1255662888,85.1149879172,LOS
73.0000000000,462696.0337213200,24.0000000000,0.0000000000,-10074291.9800187000,33.0000000000,32.0000000000,34.0000000000,-0.1160000000,18559.8635264337,0.0001172031,0.0000000000,0.0000000000,352.5687200427,3.6461109892,13.5000918396,NLOS
74.0000000000,462696.0337213200,46.0000000000,0.0000000000,-10098560.8614907000,40.0000000000,39.0000000000,40.0000000000,0.4180000000,18528.2778647132,0.0000367173,0.0000000000,0.0000000000,320.9830583185,3.1983145848,153.3372873403,LOS
75.0000000000,462696.0337213200,34.0000000000,0.0000000000,-10250560.1582778000,11.0000000000,10.0000000000,12.0000000000,-0.2150000000,17820.7276563122,-0.0004707705,0.0000000000,0.0000000000,386.5679680631,169.5201355889,11.6204855852,NLOS
76.0000000000,462696.0337213200,26.0000000000,0.0000000000,-10111348.7417251000,21.0000000000,20.0000000000,20.0000000000,0.6700000000,18382.3929287381,-0.0000063787,0.0000000000,0.0000000000,175.0981223434,-7.0627821013,21.3555107638,NLOS
23.0000000000,462696.0337213200,42.0000000000,2.0000000000,-10135523.7790571000,53.0000000000,52.0000000000,53.0000000000,0.0470000000,17825.2518535591,-0.0000868463,0.0000000000,0.0000000000,381.3710166588,0.0661398135,72.8239773326,LOS
31.0000000000,462696.0337213200,40.0000000000,2.0000000000,-10012275.7379172000,30.0000000000,30.0000000000,30.0000000000,0.1070000000,18379.1123804301,0.0003239160,0.0000000000,0.0000000000,175.0930221342,0.2378328629,-31.7941282131,NLOS
1.0000000000,462697.0337820480,79.0000000000,2.0000000000,-10130440.3278626000,43.0000000000,42.0000000000,43.0000000000,-0.1610000000,18173.9152548089,-0.0000093450,0.0000000000,0.0000000000,33.1729135960,0.1664082333,16.6658710092,LOS
3.0000000000,462697.0337820480,49.0000000000,2.0000000000,-10069601.4984033000,33.0000000000,32.0000000000,33.0000000000,-0.2190000000,17924.3365087732,0.0001936074,0.0000000000,0.0000000000,280.9640902840,2.4791559577,21.4472980537,NLOS
4.0000000000,462697.0337820480,61.0000000000,2.0000000000,-10129616.7174280000,40.0000000000,40.0000000000,40.0000000000,-0.1720000000,18595.5718830898,-0.0000067730,0.0000000000,0.0000000000,388.4969049469,0.1696801037,-35.8581750914,NLOS
9.0000000000,462697.0337820480,11.0000000000,2.0000000000,-10151213.0608194000,44.0000000000,43.0000000000,44.0000000000,-0.2330000000,17641.0155409649,-0.0000784049,0.0000000000,0.0000000000,565.3946645968,0.3018892780,85.7625527270,LOS
73.0000000000,462697.0337820480,24.0000000000,0.0000000000,-10092482.3037410000,32.0000000000,32.0000000000,34.0000000000,-0.3240000000,18545.9131089560,0.0001172031,0.0000000000,0.0000000000,338.9180950187,-13.6506250240,-3.1711998731,NLOS
74.0000000000,462697.0337820480,46.0000000000,0.0000000000,-10116770.3992702000,40.0000000000,39.0000000000,40.0000000000,-0.3480000000,18524.1605258509,0.0000367173,0.0000000000,0.0000000000,317.1655119173,-3.8175464012,155.8800528906,LOS
75.0000000000,462697.0337820480,34.0000000000,0.0000000000,-10268704.1159392000,11.0000000000,10.0000000000,11.0000000000,0.3250000000,17631.2052080146,-0.0004707705,0.0000000000,0.0000000000,575.7906238958,-189.2226558328,-51.4176849239,NLOS
76.0000000000,462697.0337820480,26.0000000000,0.0000000000,-10129537.0642322000,21.0000000000,20.0000000000,21.0000000000,-0.7890000000,18336.3943164348,-0.0000063787,0.0000000000,0.0000000000,129.3993025012,-45.6988198422,2.6830039024,NLOS
23.0000000000,462697.0337820480,42.0000000000,2.0000000000,-10153731.5947717000,53.0000000000,53.0000000000,53.0000000000,-0.2070000000,17825.0449012033,-0.0000868463,0.0000000000,0.0000000000,381.1891675033,0.1818491556,73.6443079449,LOS
31.0000000000,462697.0337820480,40.0000000000,2.0000000000,-10030486.1873459000,31.0000000000,30.0000000000,30.0000000000,-0.1430000000,18378.9712541662,0.0003239160,0.0000000000,0.0000000000,175.3745168746,0.2814947404,-28.3406836726,NLOS
1.0000000000,462698.0338428370,79.0000000000,2.0000000000,-10148647.4422643000,43.0000000000,42.0000000000,43.0000000000,0.2250000000,18174.1470449082,-0.0000093450,0.0000000000,0.0000000000,32.8972694203,0.2756441757,16.7850154974,LOS
3.0000000000,462698.0338428370,49.0000000000,2.0000000000,-10087810.9397589000,33.0000000000,32.0000000000,33.0000000000,0.0980000000,17924.4422771967,0.0001936074,0.0000000000,0.0000000000,280.2517970540,0.7122932300,23.8996708244,NLOS
4.0000000000,462698.0338428370,61.0000000000,2.0000000000,-10147823.9835760000,41.0000000000,40.0000000000,40.0000000000,0.1780000000,18595.7567119412,-0.0000067730,0.0000000000,0.0000000000,388.9407446533,0.4438397065,-35.5873127505,NLOS
9.0000000000,462698.0338428370,11.0000000000,2.0000000000,-10169420.8737934000,44.0000000000,43.0000000000,44.0000000000,0.1390000000,17641.1627052873,-0.0000784049,0.0000000000,0.0000000000,565.1921250932,0.2025395036,86.5764489137,LOS
73.0000000000,462698.0338428370,24.0000000000,0.0000000000,-10110719.0098812000,32.0000000000,21.0000000000,33.0000000000,0.3890000000,18592.3007033467,0.0001172031,0.0000000000,0.0000000000,385.3056894094,46.3875943907,26.5399264693,NLOS
74.0000000000,462698.0338428370,46.0000000000,0.0000000000,-10134975.0707188000,40.0000000000,39.0000000000,40.0000000000,0.5980000000,18519.4418486729,0.0000367173,0.0000000000,0.0000000000,312.4468347356,-4.7186771818,153.5564875118,LOS
75.0000000000,462698.0338428370,34.0000000000,0.0000000000,-10286908.3266409000,12.0000000000,11.0000000000,11.0000000000,-0.0220000000,17691.5675038918,-0.0004707705,0.0000000000,0.0000000000,515.4283280224,60.3622958735,-54.2028151639,NLOS
76.0000000000,462698.0338428370,26.0000000000,0.0000000000,-10147733.0138806000,21.0000000000,20.0000000000,21.0000000000,0.5520000000,18344.1779298633,-0.0000063787,0.0000000000,0.0000000000,137.1829159260,7.7836134247,-8.3623616844,NLOS
23.0000000000,462698.0338428370,42.0000000000,2.0000000000,-10171939.2747274000,53.0000000000,53.0000000000,53.0000000000,0.1600000000,17825.2130354158,-0.0000868463,0.0000000000,0.0000000000,381.2639035136,-0.0747360103,74.3288796507,LOS
31.0000000000,462698.0338428370,40.0000000000,2.0000000000,-10048695.7887841000,31.0000000000,30.0000000000,31.0000000000,0.2270000000,18379.2047035992,0.0003239160,0.0000000000,0.0000000000,174.6504240260,-0.7240928486,-25.7352296226,NLOS
1.0000000000,462699.0339035650,79.0000000000,2.0000000000,-10166854.7454117000,43.0000000000,42.0000000000,43.0000000000,0.1760000000,18174.3153467215,-0.0000093450,0.0000000000,0.0000000000,32.8934813514,0.0037880689,16.7931132503,LOS
3.0000000000,462699.0339035650,49.0000000000,2.0000000000,-10106020.6305906000,33.0000000000,32.0000000000,33.0000000000,0.1010000000,17924.5368657074,0.0001936075,0.0000000000,0.0000000000,280.2778680585,-0.0260710046,26.3017272502,NLOS
4.0000000000,462699.0339035650,61.0000000000,2.0000000000,-10166031.4165624000,41.0000000000,40.0000000000,41.0000000000,0.1840000000,18595.9336508288,-0.0000067730,0.0000000000,0.0000000000,388.8450540826,-0.0956905708,-35.4495573305,NLOS
9.0000000000,462699.0339035650,11.0000000000,2.0000000000,-10187628.7491728000,44.0000000000,44.0000000000,44.0000000000,0.1050000000,17641.2589790523,-0.0000784049,0.0000000000,0.0000000000,565.3932280876,-0.2011029944,87.1529581174,LOS
73.0000000000,462699.0339035650,24.0000000000,0.0000000000,-10128891.7797713000,24.0000000000,23.0000000000,32.0000000000,0.0760000000,18528.3695889301,0.0001172031,0.0000000000,0.0000000000,321.0747825354,-64.2309068739,-7.9849899076,NLOS
74.0000000000,462699.0339035650,46.0000000000,0.0000000000,-10153186.9261153000,40.0000000000,39.0000000000,40.0000000000,0.2050000000,18526.7733924575,0.0000367173,0.0000000000,0.0000000000,319.4785860628,7.0317513272,158.1170776412,LOS
75.0000000000,462699.0339035650,34.0000000000,0.0000000000,-10305201.2995564000,12.0000000000,11.0000000000,12.0000000000,-0.2730000000,17780.4390653669,-0.0004707705,0.0000000000,0.0000000000,426.8565590084,88.5717690140,31.4744759537,NLOS
76.0000000000,462699.0339035650,26.0000000000,0.0000000000,-10165996.2143684000,21.0000000000,20.0000000000,21.0000000000,-0.0310000000,18411.5852206721,-0.0000063787,0.0000000000,0.0000000000,204.2904142737,67.1074983478,47.5433197580,NLOS
23.0000000000,462699.0339035650,42.0000000000,2.0000000000,-10190147.0114718000,54.0000000000,53.0000000000,53.0000000000,0.1310000000,17825.3362840972,-0.0000868463,0.0000000000,0.0000000000,381.4458361119,-0.1819325984,74.7704475559,LOS
31.0000000000,462699.0339035650,40.0000000000,2.0000000000,-10066904.9296860000,31.0000000000,31.0000000000,31.0000000000,0.1930000000,18379.3907541185,0.0003239160,0.0000000000,0.0000000000,174.0139640719,-0.6364599541,-23.8901042715,NLOS
1.0000000000,462700.0339642940,79.0000000000,2.0000000000,-10185062.2345651000,43.0000000000,42.0000000000,43.0000000000,0.1740000000,18174.4885303452,-0.0000093450,0.0000000000,0.0000000000,32.5926377401,0.3008436114,16.9872169234,LOS
3.0000000000,462700.0339642940,49.0000000000,2.0000000000,-10124230.9633090000,33.0000000000,32.0000000000,33.0000000000,0.0740000000,17924.6100255586,0.0001936075,0.0000000000,0.0000000000,279.6117484421,0.6661196165,29.3456704021,NLOS
4.0000000000,462700.0339642940,61.0000000000,2.0000000000,-10184239.0994675000,41.0000000000,40.0000000000,41.0000000000,0.1380000000,18596.0720082409,-0.0000067730,0.0000000000,0.0000000000,389.1907889694,0.3457348868,-35.0618831851,NLOS
9.0000000000,462700.0339642940,11.0000000000,2.0000000000,-10205836.7601885000,45.0000000000,44.0000000000,44.0000000000,0.0860000000,17641.3453923836,-0.0000784050,0.0000000000,0.0000000000,565.2213363163,0.1718917713,87.8651035465,LOS
73.0000000000,462700.0339642940,24.0000000000,0.0000000000,-10147045.6924031000,22.0000000000,22.0000000000,32.0000000000,-0.1350000000,18509.5174915827,0.0001172031,0.0000000000,0.0000000000,302.2226851881,-18.8520973474,-61.3671644814,NLOS
74.0000000000,462700.0339642940,46.0000000000,0.0000000000,-10171391.5694403000,40.0000000000,39.0000000000,40.0000000000,0.1950000000,18519.7089168243,0.0000367173,0.0000000000,0.0000000000,312.4141104296,-7.0644756332,155.4655962884,LOS
75.0000000000,462700.0339642940,34.0000000000,0.0000000000,-10323414.2401929000,13.0000000000,12.0000000000,12.0000000000,1.2610000000,17700.5161316059,-0.0004707705,0.0000000000,0.0000000000,506.7794927694,-79.9229337610,37.1194880418,NLOS
76.0000000000,462700.0339642940,26.0000000000,0.0000000000,-10184186.8105909000,21.0000000000,20.0000000000,21.0000000000,0.2270000000,18339.1374130807,-0.0000063787,0.0000000000,0.0000000000,131.8426066861,-72.4478075877,30.8447358273,NLOS
23.0000000000,462700.0339642940,42.0000000000,2.0000000000,-10208354.8942053000,54.0000000000,53.0000000000,54.0000000000,0.1110000000,17825.4472521208,-0.0000868463,0.0000000000,0.0000000000,381.2387977950,0.2070383169,75.3580046594,LOS
31.0000000000,462700.0339642940,40.0000000000,2.0000000000,-10085114.0002366000,32.0000000000,31.0000000000,31.0000000000,0.1740000000,18379.5633862763,0.0003239160,0.0000000000,0.0000000000,174.0674841926,0.0535201207,-22.1153303273,NLOS
1.0000000000,462701.0340250220,79.0000000000,2.0000000000,-10203269.6130665000,43.0000000000,42.0000000000,43.0000000000,0.0450000000,18174.5334160365,-0.0000093450,0.0000000000,0.0000000000,32.5884471610,0.0041905791,17.0706686191,LOS
3.0000000000,462701.0340250220,49.0000000000,2.0000000000,-10142441.6206835000,33.0000000000,33.0000000000,33.0000000000,-0.0390000000,17924.5716651380,0.0001936075,0.0000000000,0.0000000000,279.2628546469,0.3488937952,32.7142697200,NLOS
4.0000000000,462701.0340250220,61.0000000000,2.0000000000,-10202446.8587376000,41.0000000000,40.0000000000,41.0000000000,0.0390000000,18596.1114997342,-0.0000067730,0.0000000000,0.0000000000,389.3629574813,0.1721685119,-34.5978440978,NLOS
9.0000000000,462701.0340250220,11.0000000000,2.0000000000,-10224044.7774832000,45.0000000000,44.0000000000,45.0000000000,-0.0310000000,17641.3141613155,-0.0000784050,0.0000000000,0.0000000000,565.1787957437,0.0425405726,88.5835280083,LOS
73.0000000000,462701.0340250220,24.0000000000,0.0000000000,-10165264.3592736000,22.0000000000,21.0000000000,24.0000000000,0.6020000000,18574.2768945395,0.0001172031,0.0000000000,0.0000000000,366.9820881449,64.7594029568,-49.9951003231,NLOS
74.0000000000,462701.0340250220,46.0000000000,0.0000000000,-10189595.3837039000,40.0000000000,39.0000000000,40.0000000000,-0.1720000000,18519.0274320729,0.0000367173,0.0000000000,0.0000000000,311.7326256782,-0.6814847514,151.9850534759,LOS
75.0000000000,462701.0340250220,34.0000000000,0.0000000000,-10341664.0898445000,13.0000000000,12.0000000000,13.0000000000,2.4150000000,17737.5345208235,-0.0004707705,0.0000000000,0.0000000000,469.7611035518,37.0183892176,79.6735153049,NLOS
76.0000000000,462701.0340250220,26.0000000000,0.0000000000,-10202407.8390978000,21.0000000000,20.0000000000,21.0000000000,-0.3150000000,18369.7261528223,-0.0000063787,0.0000000000,0.0000000000,162.4313464314,30.5887397453,44.5784364156,NLOS
23.0000000000,462701.0340250220,42.0000000000,2.0000000000,-10226562.7468683000,54.0000000000,53.0000000000,54.0000000000,-0.0020000000,17825.4442262500,-0.0000868463,0.0000000000,0.0000000000,381.2078181170,0.0309796780,75.9154911824,LOS
31.0000000000,462701.0340250220,40.0000000000,2.0000000000,-10103322.5302219000,32.0000000000,31.0000000000,32.0000000000,0.0630000000,18379.6268496364,0.0003239160,0.0000000000,0.0000000000,173.6507827640,-0.4167014286,-20.8811216727,NLOS
1.0000000000,462702.0340857500,79.0000000000,2.0000000000,-10221476.9533386000,43.0000000000,42.0000000000,43.0000000000,0.0230000000,18174.5574464648,-0.0000093450,0.0000000000,0.0000000000,32.5118289851,0.0766181760,17.1158910543,LOS
3.0000000000,462702.0340857500,49.0000000000,2.0000000000,-10160652.2466310000,34.0000000000,33.0000000000,33.0000000000,-0.0780000000,17924.4929387494,0.0001936075,0.0000000000,0.0000000000,279.2700393535,-0.0071847066,36.0514419451,NLOS
4.0000000000,462702.0340857500,61.0000000000,2.0000000000,-10220654.5475890000,41.0000000000,40.0000000000,41.0000000000,-0.0020000000,18596.1091845780,-0.0000067730,0.0000000000,0.0000000000,389.3883298151,0.0253723338,-34.2042236254,NLOS
9.0000000000,462702.0340857500,11.0000000000,2.0000000000,-10242252.7719463000,45.0000000000,44.0000000000,45.0000000000,-0.0530000000,17641.2610727027,-0.0000784050,0.0000000000,0.0000000000,565.1653598249,0.0134359188,89.2791208513,LOS
73.0000000000,462702.0340857500,24.0000000000,0.0000000000,-10183530.7767750000,21.0000000000,20.0000000000,22.0000000000,-1.3690000000,18622.0326929204,0.0001172032,0.0000000000,0.0000000000,414.7378865257,47.7557983808,9.1275946423,NLOS
74.0000000000,462702.0340857500,46.0000000000,0.0000000000,-10207803.4712380000,40.0000000000,39.0000000000,40.0000000000,0.3030000000,18523.4482601508,0.0000367173,0.0000000000,0.0000000000,316.1534537524,4.4208280742,152.7777811997,LOS
75.0000000000,462702.0340857500,34.0000000000,0.0000000000,-10359944.7637456000,14.0000000000,13.0000000000,13.0000000000,-1.0200000000,17768.4681731425,-0.0004707705,0.0000000000,0.0000000000,438.8274512291,30.9336523227,153.0517920554,NLOS
76.0000000000,462702.0340857500,26.0000000000,0.0000000000,-10220632.6834700000,21.0000000000,20.0000000000,21.0000000000,0.5630000000,18373.6984706781,-0.0000063787,0.0000000000,0.0000000000,166.4036642835,3.9723178521,62.1280022040,NLOS
23.0000000000,462702.0340857500,42.0000000000,2.0000000000,-10244770.5130493000,54.0000000000,53.0000000000,54.0000000000,-0.0310000000,17825.4141501411,-0.0000868463,0.0000000000,0.0000000000,381.2332486734,-0.0254305564,76.3864957541,LOS
31.0000000000,462702.0340857500,40.0000000000,2.0000000000,-10121530.7213140000,32.0000000000,31.0000000000,32.0000000000,0.0170000000,18379.6440904438,0.0003239160,0.0000000000,0.0000000000,173.4357457608,-0.2150370032,-19.9858061671,NLOS
1.0000000000,462703.0341464780,79.0000000000,2.0000000000,-10239684.5919342000,43.0000000000,42.0000000000,43.0000000000,0.3440000000,18174.9014963544,-0.0000093450,0.0000000000,0.0000000000,32.0986531638,0.4131758213,17.4594370164,LOS
3.0000000000,462703.0341464780,49.0000000000,2.0000000000,-10178862.4631632000,34.0000000000,33.0000000000,34.0000000000,0.2520000000,17924.7455136850,0.0001936075,0.0000000000,0.0000000000,279.6552074328,-0.3851680793,38.9791988954,NLOS
4.0000000000,462703.0341464780,61.0000000000,2.0000000000,-10238862.4129317000,41.0000000000,40.0000000000,41.0000000000,0.3170000000,18596.4249363169,-0.0000067730,0.0000000000,0.0000000000,389.6605991945,0.2722693793,-33.6341120116,NLOS
9.0000000000,462703.0341464780,11.0000000000,2.0000000000,-10260461.1141147000,45.0000000000,44.0000000000,45.0000000000,0.2640000000,17641.5244527012,-0.0000784050,0.0000000000,0.0000000000,564.7813808806,0.3839789443,90.3224189989,LOS
73.0000000000,462703.0341464780,24.0000000000,0.0000000000,-10201736.4642076000,21.0000000000,20.0000000000,22.0000000000,0.8200000000,18561.3077949956,0.0001172032,0.0000000000,0.0000000000,354.0129886009,-60.7248979248,7.5202208310,NLOS
74.0000000000,462703.0341464780,46.0000000000,0.0000000000,-10226003.3997861000,40.0000000000,39.0000000000,40.0000000000,0.3850000000,18515.4368123933,0.0000367173,0.0000000000,0.0000000000,308.1420060024,-8.0114477500,145.4115228727,LOS
75.0000000000,462703.0341464780,34.0000000000,0.0000000000,-10378152.3696726000,15.0000000000,14.0000000000,14.0000000000,-0.5000000000,17695.5096307098,-0.0004707705,0.0000000000,0.0000000000,511.7859936655,-72.9585424364,153.3620946705,NLOS
76.0000000000,462703.0341464780,26.0000000000,0.0000000000,-10238796.3100545000,20.0000000000,19.0000000000,21.0000000000,0.9330000000,18312.6371329948,-0.0000063787,0.0000000000,0.0000000000,105.3423265964,-61.0613376871,18.4597802609,NLOS
23.0000000000,462703.0341464780,42.0000000000,2.0000000000,-10262978.4432770000,54.0000000000,53.0000000000,54.0000000000,0.2830000000,17825.6957394629,-0.0000868463,0.0000000000,0.0000000000,381.0081494451,0.2250992283,77.0215469487,LOS
31.0000000000,462703.0341464780,40.0000000000,2.0000000000,-10139739.4319940000,32.0000000000,31.0000000000,32.0000000000,0.3560000000,18379.9998738504,0.0003239160,0.0000000000,0.0000000000,174.0791819990,0.6434362382,-18.5709028207,NLOS
1.0000000000,462704.0342072060,79.0000000000,2.0000000000,-10257892.0288911000,43.0000000000,42.0000000000,43.0000000000,0.0540000000,18174.9561256133,-0.0000093450,0.0000000000,0.0000000000,32.1854347587,-0.0867815949,17.6013442241,LOS
3.0000000000,462704.0342072060,49.0000000000,2.0000000000,-10197071.0747929000,34.0000000000,33.0000000000,34.0000000000,-0.0330000000,17924.7118360511,0.0001936076,0.0000000000,0.0000000000,281.2358578257,-1.5806503929,40.3020533100,NLOS
4.0000000000,462704.0342072060,61.0000000000,2.0000000000,-10257070.2394119000,41.0000000000,40.0000000000,41.0000000000,0.0450000000,18596.4692034572,-0.0000067730,0.0000000000,0.0000000000,389.7175021991,0.0569030046,-33.1028627120,NLOS
9.0000000000,462704.0342072060,11.0000000000,2.0000000000,-10278669.3078640000,45.0000000000,44.0000000000,45.0000000000,-0.0270000000,17641.4985352978,-0.0000784050,0.0000000000,0.0000000000,564.8935200311,-0.1121391505,91.2172979899,LOS
73.0000000000,462704.0342072060,24.0000000000,0.0000000000,-10219936.2666367000,20.0000000000,20.0000000000,21.0000000000,0.0740000000,18555.4279655069,0.0001172032,0.0000000000,0.0000000000,348.1331591122,-5.8798294887,0.0278435946,NLOS
74.0000000000,462704.0342072060,46.0000000000,0.0000000000,-10244204.1531381000,40.0000000000,40.0000000000,40.0000000000,-0.1190000000,18516.4091352336,0.0000367173,0.0000000000,0.0000000000,309.1143288389,0.9723228365,138.8700685129,LOS
75.0000000000,462704.0342072060,34.0000000000,0.0000000000,-10396390.2160098000,15.0000000000,15.0000000000,15.0000000000,1.3770000000,17725.8595017120,-0.0004707705,0.0000000000,0.0000000000,481.4361226596,30.3498710059,183.9128074758,NLOS
76.0000000000,462704.0342072060,26.0000000000,0.0000000000,-10257034.2244902000,20.0000000000,19.0000000000,21.0000000000,-0.5990000000,18387.0814315676,-0.0000063787,0.0000000000,0.0000000000,179.7866251767,74.4442985803,49.0794095658,NLOS
23.0000000000,462704.0342072060,42.0000000000,2.0000000000,-10281186.2413400000,53.0000000000,52.0000000000,54.0000000000,0.0040000000,17825.7011877261,-0.0000868463,0.0000000000,0.0000000000,381.0792600587,-0.0711106136,77.5244335607,LOS
31.0000000000,462704.0342072060,40.0000000000,2.0000000000,-10157948.4246591000,32.0000000000,31.0000000000,32.0000000000,0.0680000000,18380.0678746141,0.0003239160,0.0000000000,0.0000000000,174.4850076959,0.4058256969,-16.8740143478,NLOS
1.0000000000,462705.0342679350,79.0000000000,2.0000000000,-10276099.3037323000,43.0000000000,43.0000000000,43.0000000000,0.1000000000,18175.0556716360,-0.0000093450,0.0000000000,0.0000000000,32.5324808806,-0.3470461220,17.2813433222,LOS
3.0000000000,462705.0342679350,49.0000000000,2.0000000000,-10215278.3999775000,34.0000000000,33.0000000000,34.0000000000,0.0190000000,17924.7320092953,0.0001936076,0.0000000000,0.0000000000,282.7978384979,-1.5619806722,40.0386701748,NLOS
4.0000000000,462705.0342679350,61.0000000000,2.0000000000,-10275277.7849128000,41.0000000000,40.0000000000,41.0000000000,0.0820000000,18596.5524896867,-0.0000067730,0.0000000000,0.0000000000,389.2324830145,-0.4850191846,-33.1523852646,NLOS
9.0000000000,462705.0342679350,11.0000000000,2.0000000000,-10296877.1840361000,45.0000000000,44.0000000000,45.0000000000,0.0290000000,17641.5279397144,-0.0000784050,0.0000000000,0.0000000000,565.4746036679,-0.5810836367,91.4948074147,LOS
73.0000000000,462705.0342679350,24.0000000000,0.0000000000,-10238079.1112069000,20.0000000000,19.0000000000,21.0000000000,0.6430000000,18498.4752837866,0.0001172032,0.0000000000,0.0000000000,290.8806849346,-57.2524741776,-64.7221851125,NLOS
74.0000000000,462705.0342679350,46.0000000000,0.0000000000,-10262414.3164201000,41.0000000000,40.0000000000,40.0000000000,0.2480000000,18525.9665648564,0.0000367173,0.0000000000,0.0000000000,318.3719660044,9.2576371655,141.4387516566,LOS
11.0000000000,462705.0342679350,58.0000000000,2.0000000000,-10439950.7117187000,35.0000000000,34.0000000000,33.0000000000,0.0740000000,18590.9989544227,-0.0005560084,0.0000000000,0.0000000000,390.6336777993,-1.1767828800,-16.8752324618,NLOS
75.0000000000,462705.0342679350,34.0000000000,0.0000000000,-10414586.6464610000,16.0000000000,15.0000000000,15.0000000000,-0.7500000000,17684.5531052798,-0.0004707705,0.0000000000,0.0000000000,523.0423115529,-41.6061888933,172.7478418760,NLOS
76.0000000000,462705.0342679350,26.0000000000,0.0000000000,-10275422.2692030000,9.0000000000,8.0000000000,20.0000000000,0.6070000000,18537.3681534416,-0.0000063787,0.0000000000,0.0000000000,329.7735545859,149.9869294092,229.5295235291,NLOS
23.0000000000,462705.0342679350,42.0000000000,2.0000000000,-10299393.8934180000,53.0000000000,52.0000000000,54.0000000000,0.0510000000,17825.7515366226,-0.0000868463,0.0000000000,0.0000000000,381.4639825150,-0.3847224563,77.5815426633,LOS
31.0000000000,462705.0342679350,40.0000000000,2.0000000000,-10176156.9755274000,32.0000000000,31.0000000000,32.0000000000,0.1150000000,18380.1836199350,0.0003239160,0.0000000000,0.0000000000,173.8672513291,-0.6177563667,-15.9187150747,NLOS
1.0000000000,462706.0343286630,79.0000000000,2.0000000000,-10294306.4153707000,44.0000000000,43.0000000000,43.0000000000,-0.0640000000,18174.9917265586,-0.0000093450,0.0000000000,0.0000000000,32.2810244188,0.2514564618,17.0979320742,LOS
