 PRN, GPS Software Time, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
3.0000000000,463260.9867489260,52.0000000000,0.0000000000,-142090.9014285130,39.0000000000,38.0000000000,38.0000000000,-0.1640000000,17933.3883568830,0.0001936198,0.0000000000,0.0000000000,266.6778446212,-0.0629128441,25.4842147566,LOS
4.0000000000,463260.9867489260,56.0000000000,0.0000000000,-202110.2054439410,49.0000000000,48.0000000000,49.0000000000,0.0100000000,18642.5339528955,-0.0000067727,0.0000000000,0.0000000000,442.7746843025,-0.0511259958,-31.3509277590,LOS
70.0000000000,463260.9867489260,12.0000000000,0.0000000000,-161753.9633614600,35.0000000000,34.0000000000,35.0000000000,-0.0860000000,17405.2582503072,0.0001281628,0.0000000000,0.0000000000,794.5409266613,0.8245315142,65.0372068211,LOS
9.0000000000,463260.9867489260,14.0000000000,0.0000000000,-224716.7205871410,33.0000000000,32.0000000000,32.0000000000,0.3910000000,17657.0179493278,-0.0000778928,0.0000000000,0.0000000000,541.9710060693,-0.2622231655,1253.8854129240,NLOS
73.0000000000,463260.9867489260,22.0000000000,0.0000000000,-165021.5377062260,35.0000000000,29.0000000000,29.0000000000,-0.3780000000,18563.2294790744,0.0001172046,0.0000000000,0.0000000000,363.4294841290,-14.7304210924,47.4327533208,NLOS
74.0000000000,463260.9867489260,44.0000000000,0.0000000000,-189151.4265747330,42.0000000000,42.0000000000,42.0000000000,0.1230000000,18595.6151497252,0.0000367188,0.0000000000,0.0000000000,395.8151547797,0.0166777410,48.2773453370,NLOS
11.0000000000,463260.9867489260,54.0000000000,0.0000000000,-366785.7275834120,44.0000000000,43.0000000000,44.0000000000,-0.0120000000,18637.3996019028,-0.0005560099,0.0000000000,0.0000000000,437.6418287233,-0.0547778159,-13.0006064065,LOS
31.0000000000,463260.9867489260,38.0000000000,0.0000000000,-103016.4351303130,34.0000000000,33.0000000000,34.0000000000,-0.0430000000,18442.4200709313,0.0003239152,0.0000000000,0.0000000000,242.1514606103,0.1664571688,12.6155761555,NLOS
32.0000000000,463261.9868069660,55.0000000000,0.0000000000,-287763.3471188580,36.0000000000,36.0000000000,36.0000000000,0.1900000000,18378.2549905627,-0.0002294284,0.0000000000,0.0000000000,177.8483018503,-0.3367474750,671.1636984386,NLOS
1.0000000000,463261.9868069660,79.0000000000,0.0000000000,-221129.6208336870,48.0000000000,47.0000000000,48.0000000000,0.2270000000,18234.1998368836,-0.0000093444,0.0000000000,0.0000000000,34.0702879578,-0.1604460031,16.9642201439,NLOS
3.0000000000,463261.9868069660,52.0000000000,0.0000000000,-160292.0410696900,39.0000000000,38.0000000000,39.0000000000,0.2320000000,17933.4407458603,0.0001936198,0.0000000000,0.0000000000,266.7435136437,-0.0656690225,26.5300920121,LOS
4.0000000000,463261.9868069660,56.0000000000,0.0000000000,-220310.5056058870,49.0000000000,48.0000000000,49.0000000000,0.2240000000,18642.6486258096,-0.0000067727,0.0000000000,0.0000000000,442.5834326409,-0.1912516616,-31.1508935504,LOS
70.0000000000,463261.9868069660,12.0000000000,0.0000000000,-179954.0078691350,35.0000000000,34.0000000000,35.0000000000,0.5370000000,17406.1355298832,0.0001281628,0.0000000000,0.0000000000,793.9634395428,0.5774871185,64.9827450700,LOS
9.0000000000,463261.9868069660,14.0000000000,0.0000000000,-242918.8739660340,33.0000000000,32.0000000000,33.0000000000,-0.0940000000,17657.0767862051,-0.0000778928,0.0000000000,0.0000000000,542.1760979444,-0.2050918750,1255.9352112673,NLOS
73.0000000000,463261.9868069660,22.0000000000,0.0000000000,-183223.1822690550,36.0000000000,35.0000000000,35.0000000000,0.2460000000,18560.8369364589,0.0001172046,0.0000000000,0.0000000000,360.7371490560,-2.6923350729,48.9775287472,NLOS
74.0000000000,463261.9868069660,44.0000000000,0.0000000000,-207351.9237400470,43.0000000000,42.0000000000,42.0000000000,0.2070000000,18595.9652817472,0.0000367188,0.0000000000,0.0000000000,395.8654943407,0.0503395610,48.6747232452,NLOS
11.0000000000,463261.9868069660,54.0000000000,0.0000000000,-384986.1828691430,45.0000000000,44.0000000000,44.0000000000,0.1930000000,18637.5138725899,-0.0005560099,0.0000000000,0.0000000000,437.4916131608,-0.1502155624,-12.6463686936,LOS
31.0000000000,463261.9868069660,38.0000000000,0.0000000000,-121217.2603170900,34.0000000000,33.0000000000,34.0000000000,0.4230000000,18442.5719980262,0.0003239152,0.0000000000,0.0000000000,242.2696929350,0.1182323247,13.3400747404,NLOS
32.0000000000,463262.9868650670,55.0000000000,0.0000000000,-305963.2955915030,36.0000000000,36.0000000000,36.0000000000,0.0990000000,18378.4570090584,-0.0002294284,0.0000000000,0.0000000000,177.9819377363,0.1336358860,671.0145047866,NLOS
1.0000000000,463262.9868650670,79.0000000000,0.0000000000,-239329.8145400360,48.0000000000,47.0000000000,48.0000000000,0.2240000000,18234.4926574155,-0.0000093444,0.0000000000,0.0000000000,34.3618077300,0.2915197723,17.0579233095,NLOS
3.0000000000,463262.9868650670,52.0000000000,0.0000000000,-178492.6676142810,39.0000000000,38.0000000000,39.0000000000,0.1000000000,17933.6389577127,0.0001936198,0.0000000000,0.0000000000,266.3732301071,0.3702835366,27.0628726818,LOS
4.0000000000,463262.9868650670,56.0000000000,0.0000000000,-238510.9675089340,49.0000000000,48.0000000000,49.0000000000,0.2110000000,18642.9127583578,-0.0000067727,0.0000000000,0.0000000000,442.8386457227,0.2552130818,-30.7891182452,LOS
70.0000000000,463262.9868650670,12.0000000000,0.0000000000,-198154.8610707810,34.0000000000,34.0000000000,35.0000000000,-0.3940000000,17406.2556235641,0.0001281628,0.0000000000,0.0000000000,793.8433458656,0.1200936772,65.7369772866,LOS
9.0000000000,463262.9868650670,14.0000000000,0.0000000000,-261121.5365763900,33.0000000000,32.0000000000,33.0000000000,0.1830000000,17657.2921147607,-0.0000778928,0.0000000000,0.0000000000,541.8996336721,0.2764642723,1258.4942410700,NLOS
73.0000000000,463262.9868650670,22.0000000000,0.0000000000,-201426.7282689690,36.0000000000,35.0000000000,36.0000000000,0.0700000000,18563.3416384011,0.0001172046,0.0000000000,0.0000000000,363.2418509945,2.5047019385,52.4237412550,NLOS
74.0000000000,463262.9868650670,44.0000000000,0.0000000000,-225553.0793742380,43.0000000000,42.0000000000,43.0000000000,0.0920000000,18596.8824873790,0.0000367188,0.0000000000,0.0000000000,396.7826999761,0.9172056355,49.7305700332,NLOS
11.0000000000,463262.9868650670,54.0000000000,0.0000000000,-403186.8468217470,45.0000000000,44.0000000000,45.0000000000,0.2150000000,18637.7784002795,-0.0005560099,0.0000000000,0.0000000000,437.7568841577,0.2652709968,-12.0834641047,LOS
31.0000000000,463262.9868650670,38.0000000000,0.0000000000,-139418.0392208430,34.0000000000,33.0000000000,34.0000000000,0.2060000000,18442.8613283112,0.0003239152,0.0000000000,0.0000000000,242.9605849423,0.6908920072,14.0182902962,NLOS
32.0000000000,463263.9869231070,55.0000000000,0.0000000000,-324163.7291143380,36.0000000000,36.0000000000,36.0000000000,-0.2110000000,18378.4293812550,-0.0002294284,0.0000000000,0.0000000000,177.6162380464,-0.3656996898,671.0505688637,NLOS
1.0000000000,463263.9869231070,79.0000000000,0.0000000000,-257529.5914805190,48.0000000000,47.0000000000,48.0000000000,-0.0450000000,18234.5462430529,-0.0000093444,0.0000000000,0.0000000000,34.1059381329,-0.2558695972,16.4350681528,NLOS
3.0000000000,463263.9869231070,52.0000000000,0.0000000000,-196693.6822915890,40.0000000000,39.0000000000,39.0000000000,-0.2480000000,17933.5977163538,0.0001936198,0.0000000000,0.0000000000,266.6003547050,-0.2271245979,27.6839936115,LOS
4.0000000000,463263.9869231070,56.0000000000,0.0000000000,-256710.6380087580,49.0000000000,48.0000000000,49.0000000000,-0.0680000000,18642.9366775155,-0.0000067727,0.0000000000,0.0000000000,442.5510656126,-0.2875801101,-31.5185386203,LOS
70.0000000000,463263.9869231070,12.0000000000,0.0000000000,-216354.6810182660,34.0000000000,33.0000000000,35.0000000000,-0.0160000000,17406.2840702533,0.0001281628,0.0000000000,0.0000000000,794.1146916300,-0.2713457644,65.1581628881,LOS
9.0000000000,463263.9869231070,14.0000000000,0.0000000000,-279323.7847728460,33.0000000000,32.0000000000,33.0000000000,0.0100000000,17657.2776499055,-0.0000778928,0.0000000000,0.0000000000,541.4455140643,0.4541196078,1260.3390645199,NLOS
73.0000000000,463263.9869231070,22.0000000000,0.0000000000,-219622.5539113840,36.0000000000,35.0000000000,36.0000000000,0.3550000000,18554.6442227028,0.0001172046,0.0000000000,0.0000000000,354.2446428426,-8.9972081520,47.8498038091,NLOS
74.0000000000,463263.9869231070,44.0000000000,0.0000000000,-243752.8077559650,43.0000000000,42.0000000000,43.0000000000,0.1790000000,18596.4510428532,0.0000367188,0.0000000000,0.0000000000,396.0514629893,-0.7312369868,49.0593718961,NLOS
11.0000000000,463263.9869231070,54.0000000000,0.0000000000,-421386.4958201640,45.0000000000,44.0000000000,45.0000000000,-0.0310000000,18637.8071698509,-0.0005560099,0.0000000000,0.0000000000,437.4908784293,-0.2660057284,-12.8353061639,LOS
31.0000000000,463263.9869231070,38.0000000000,0.0000000000,-157620.1351665700,34.0000000000,33.0000000000,34.0000000000,0.0070000000,18442.9248461760,0.0003239152,0.0000000000,0.0000000000,243.3646536693,0.4040687270,15.7137553729,NLOS
32.0000000000,463264.9869811470,55.0000000000,0.0000000000,-342363.4930871090,37.0000000000,36.0000000000,36.0000000000,0.2460000000,18378.4226783663,-0.0002294284,0.0000000000,0.0000000000,177.5645662248,-0.0516718216,670.4170828797,NLOS
1.0000000000,463264.9869811470,79.0000000000,0.0000000000,-275729.6731957530,48.0000000000,47.0000000000,48.0000000000,0.1190000000,18234.6088051125,-0.0000093444,0.0000000000,0.0000000000,34.1846667528,0.0787286200,16.1169877462,NLOS
3.0000000000,463264.9869811470,52.0000000000,0.0000000000,-214894.3652319830,40.0000000000,40.0000000000,40.0000000000,0.1360000000,17933.5790013633,0.0001936199,0.0000000000,0.0000000000,266.5618363470,0.0385183580,27.9733776264,LOS
4.0000000000,463264.9869811470,56.0000000000,0.0000000000,-274910.9757403950,49.0000000000,48.0000000000,49.0000000000,0.1070000000,18642.9750416055,-0.0000067727,0.0000000000,0.0000000000,442.5933319852,0.0422663726,-31.5807271786,LOS
70.0000000000,463264.9869811470,12.0000000000,0.0000000000,-234554.8259877040,34.0000000000,33.0000000000,34.0000000000,-0.4470000000,17405.5360047966,0.0001281628,0.0000000000,0.0000000000,794.8627570905,-0.7480654605,64.9043704383,LOS
9.0000000000,463264.9869811470,14.0000000000,0.0000000000,-297527.3917646960,33.0000000000,32.0000000000,33.0000000000,-0.0660000000,17657.2531047388,-0.0000778928,0.0000000000,0.0000000000,541.1753444187,0.2701696455,1263.5426833592,NLOS
73.0000000000,463264.9869811470,22.0000000000,0.0000000000,-237824.8819890950,35.0000000000,35.0000000000,36.0000000000,-0.3940000000,18562.1365042887,0.0001172046,0.0000000000,0.0000000000,361.7369244248,7.4922815822,49.7783016562,NLOS
74.0000000000,463264.9869811470,44.0000000000,0.0000000000,-261953.6969539820,42.0000000000,42.0000000000,43.0000000000,0.0900000000,18596.8856592103,0.0000367188,0.0000000000,0.0000000000,396.4860793501,0.4346163608,49.5489900522,NLOS
11.0000000000,463264.9869811470,54.0000000000,0.0000000000,-439587.0524321600,46.0000000000,45.0000000000,45.0000000000,0.0570000000,18637.8396144397,-0.0005560099,0.0000000000,0.0000000000,437.5272252969,0.0363468677,-12.6795346439,LOS
31.0000000000,463264.9869811470,38.0000000000,0.0000000000,-175821.8853960520,34.0000000000,33.0000000000,34.0000000000,0.2660000000,18442.9883610457,0.0003239152,0.0000000000,0.0000000000,243.8713546954,0.5067010261,17.0635042004,NLOS
32.0000000000,463265.9870392490,55.0000000000,0.0000000000,-360564.2359208050,37.0000000000,36.0000000000,37.0000000000,-0.0800000000,18378.4781814925,-0.0002294284,0.0000000000,0.0000000000,177.5272828639,-0.0372833610,670.4626653604,NLOS
1.0000000000,463265.9870392490,79.0000000000,0.0000000000,-293930.2880343120,48.0000000000,47.0000000000,48.0000000000,0.2460000000,18234.7690170221,-0.0000093444,0.0000000000,0.0000000000,34.0686856434,-0.1159811094,16.0322382078,NLOS
3.0000000000,463265.9870392490,52.0000000000,0.0000000000,-233095.9024602360,41.0000000000,40.0000000000,40.0000000000,0.0590000000,17933.6448933742,0.0001936199,0.0000000000,0.0000000000,266.8360602893,-0.2742239423,28.8172570430,LOS
4.0000000000,463265.9870392490,56.0000000000,0.0000000000,-293111.3469928420,49.0000000000,48.0000000000,49.0000000000,0.1510000000,18643.1003612242,-0.0000067727,0.0000000000,0.0000000000,442.4129128307,-0.1804191545,-31.9091873877,LOS
70.0000000000,463265.9870392490,12.0000000000,0.0000000000,-252755.7607009370,34.0000000000,33.0000000000,34.0000000000,0.5780000000,17407.0023442506,0.0001281628,0.0000000000,0.0000000000,793.6962100901,1.1665470004,65.1405293308,LOS
9.0000000000,463265.9870392490,14.0000000000,0.0000000000,-315730.3560230620,33.0000000000,32.0000000000,33.0000000000,0.3830000000,17657.3438416980,-0.0000778928,0.0000000000,0.0000000000,541.8060315810,-0.6306871623,1265.8037762567,NLOS
73.0000000000,463265.9870392490,22.0000000000,0.0000000000,-256023.0862209720,35.0000000000,34.0000000000,36.0000000000,-0.0680000000,18557.4249520190,0.0001172046,0.0000000000,0.0000000000,356.7255797014,-5.0113447234,47.2831612155,NLOS
74.0000000000,463265.9870392490,44.0000000000,0.0000000000,-280154.8734390250,42.0000000000,42.0000000000,43.0000000000,0.1430000000,18597.1845446638,0.0000367188,0.0000000000,0.0000000000,396.4851723425,-0.0009070076,50.0261027738,NLOS
11.0000000000,463265.9870392490,54.0000000000,0.0000000000,-457787.5959065330,46.0000000000,45.0000000000,46.0000000000,0.0720000000,18637.9636100828,-0.0005560099,0.0000000000,0.0000000000,437.3358194269,-0.1914058700,-12.8366932049,LOS
31.0000000000,463265.9870392490,38.0000000000,0.0000000000,-194024.0501672810,34.0000000000,33.0000000000,34.0000000000,0.0490000000,18443.1490855365,0.0003239152,0.0000000000,0.0000000000,243.4879303761,-0.3834243193,18.5280023180,NLOS
32.0000000000,463266.9870972890,55.0000000000,0.0000000000,-378764.9990882830,37.0000000000,36.0000000000,37.0000000000,0.0900000000,18378.3891262412,-0.0002294284,0.0000000000,0.0000000000,177.5248208158,-0.0024620481,670.5285816267,NLOS
1.0000000000,463266.9870972890,79.0000000000,0.0000000000,-312131.4649321210,48.0000000000,47.0000000000,48.0000000000,0.0180000000,18234.7481901124,-0.0000093444,0.0000000000,0.0000000000,34.0497169495,-0.0189686939,16.5095479190,NLOS
3.0000000000,463266.9870972890,52.0000000000,0.0000000000,-251296.8522476440,41.0000000000,41.0000000000,41.0000000000,-0.0920000000,17933.5348270796,0.0001936199,0.0000000000,0.0000000000,266.9918389246,-0.1557786353,29.0736956149,LOS
4.0000000000,463266.9870972890,56.0000000000,0.0000000000,-311312.9795712790,49.0000000000,48.0000000000,49.0000000000,-0.0510000000,18643.0508351586,-0.0000067726,0.0000000000,0.0000000000,442.3529807217,-0.0599321090,-30.9763216078,LOS
70.0000000000,463266.9870972890,12.0000000000,0.0000000000,-270957.3641453860,34.0000000000,33.0000000000,34.0000000000,-0.4410000000,17405.9764958918,0.0001281628,0.0000000000,0.0000000000,794.7220584527,-1.0258483626,66.0454194359,LOS
9.0000000000,463266.9870972890,14.0000000000,0.0000000000,-333933.5769893450,33.0000000000,32.0000000000,33.0000000000,-0.0450000000,17657.2483276501,-0.0000778928,0.0000000000,0.0000000000,542.1986762397,-0.3926446587,1268.3215770721,NLOS
73.0000000000,463266.9870972890,22.0000000000,0.0000000000,-274234.4739997270,35.0000000000,34.0000000000,35.0000000000,-0.0320000000,18570.8942375816,0.0001172046,0.0000000000,0.0000000000,370.1948652603,13.4692855589,57.9715676494,NLOS
74.0000000000,463266.9870972890,44.0000000000,0.0000000000,-298355.7234508950,42.0000000000,41.0000000000,42.0000000000,0.0780000000,18596.2555654123,0.0000367188,0.0000000000,0.0000000000,395.5561930947,-0.9289792478,50.1767423265,NLOS
11.0000000000,463266.9870972890,54.0000000000,0.0000000000,-475989.3420813530,46.0000000000,45.0000000000,46.0000000000,0.1600000000,18637.9302947744,-0.0005560099,0.0000000000,0.0000000000,437.2945137732,-0.0413056538,-11.7911513224,LOS
31.0000000000,463266.9870972890,38.0000000000,0.0000000000,-212226.2109425170,34.0000000000,33.0000000000,34.0000000000,0.1850000000,18443.1401200927,0.0003239152,0.0000000000,0.0000000000,243.5590543821,0.0711240061,19.9885044433,NLOS
32.0000000000,463267.9871553900,55.0000000000,0.0000000000,-396965.5015755550,37.0000000000,36.0000000000,37.0000000000,-0.3790000000,18378.2945037037,-0.0002294284,0.0000000000,0.0000000000,177.3540110923,-0.1708097234,670.3338176832,NLOS
1.0000000000,463267.9871553900,79.0000000000,0.0000000000,-330331.8295530750,48.0000000000,47.0000000000,48.0000000000,-0.2030000000,18234.7457492910,-0.0000093444,0.0000000000,0.0000000000,34.0532224365,0.0035054870,16.1745807752,NLOS
3.0000000000,463267.9871553900,52.0000000000,0.0000000000,-269497.9538117160,41.0000000000,41.0000000000,41.0000000000,-0.2440000000,17933.4432443641,0.0001936199,0.0000000000,0.0000000000,267.2170280665,-0.2251891419,29.4819108471,LOS
4.0000000000,463267.9871553900,56.0000000000,0.0000000000,-329513.0884483750,49.0000000000,48.0000000000,49.0000000000,-0.2190000000,18643.0272809639,-0.0000067726,0.0000000000,0.0000000000,442.3294265158,-0.0235542059,-31.5671571679,LOS
70.0000000000,463267.9871553900,12.0000000000,0.0000000000,-289159.5667507900,33.0000000000,33.0000000000,34.0000000000,-0.0960000000,17408.2585633322,0.0001281628,0.0000000000,0.0000000000,792.4399910122,2.2820674405,67.5494704954,LOS
9.0000000000,463267.9871553900,14.0000000000,0.0000000000,-352135.4865144260,33.0000000000,32.0000000000,33.0000000000,-0.5510000000,17657.1561866700,-0.0000778929,0.0000000000,0.0000000000,542.7813892849,-0.5827130452,1269.5279366896,NLOS
73.0000000000,463267.9871553900,22.0000000000,0.0000000000,-292428.8640209880,35.0000000000,34.0000000000,35.0000000000,-0.1090000000,18553.6238459460,0.0001172046,0.0000000000,0.0000000000,352.9244736247,-17.2703916356,51.6622165889,NLOS
74.0000000000,463267.9871553900,44.0000000000,0.0000000000,-316556.0018651970,42.0000000000,41.0000000000,42.0000000000,-0.2170000000,18596.5562645830,0.0000367188,0.0000000000,0.0000000000,395.8568922617,0.3006991670,49.7557843067,NLOS
11.0000000000,463267.9871553900,54.0000000000,0.0000000000,-494189.5915757750,46.0000000000,45.0000000000,46.0000000000,-0.2620000000,18637.8907743096,-0.0005560099,0.0000000000,0.0000000000,437.2195012383,-0.0750125349,-12.2422898337,LOS
31.0000000000,463267.9871553900,38.0000000000,0.0000000000,-230427.8840417600,34.0000000000,33.0000000000,34.0000000000,0.0020000000,18443.1330030970,0.0003239152,0.0000000000,0.0000000000,243.2354820408,-0.3235723414,20.9613305777,NLOS
32.0000000000,463268.9872134300,55.0000000000,0.0000000000,-415166.3988290090,37.0000000000,36.0000000000,37.0000000000,0.0900000000,18378.2557833865,-0.0002294284,0.0000000000,0.0000000000,177.9063279144,0.5523168221,671.1334048398,NLOS
1.0000000000,463268.9872134300,79.0000000000,0.0000000000,-348531.6660392430,48.0000000000,47.0000000000,48.0000000000,0.1890000000,18234.7890442311,-0.0000093444,0.0000000000,0.0000000000,34.6979605295,0.6447380930,15.9110637642,NLOS
3.0000000000,463268.9872134300,52.0000000000,0.0000000000,-287698.2274675660,41.0000000000,40.0000000000,41.0000000000,0.0490000000,17933.3867275454,0.0001936200,0.0000000000,0.0000000000,266.8439875953,0.3730404712,29.6618027762,LOS
4.0000000000,463268.9872134300,56.0000000000,0.0000000000,-347713.1075925490,49.0000000000,48.0000000000,49.0000000000,0.2330000000,18643.0408496893,-0.0000067726,0.0000000000,0.0000000000,442.9507563636,0.6213298477,-31.6481407322,LOS
70.0000000000,463268.9872134300,12.0000000000,0.0000000000,-307357.0297504960,33.0000000000,32.0000000000,34.0000000000,-0.0720000000,17403.2765391543,0.0001281628,0.0000000000,0.0000000000,796.8224302717,-4.3824392594,64.9135007747,LOS
9.0000000000,463268.9872134300,14.0000000000,0.0000000000,-370335.7507555740,32.0000000000,32.0000000000,33.0000000000,0.0660000000,17657.1068113297,-0.0000778929,0.0000000000,0.0000000000,542.4918888770,0.2895004079,1269.6885972843,NLOS
73.0000000000,463268.9872134300,22.0000000000,0.0000000000,-310609.1848788590,35.0000000000,29.0000000000,35.0000000000,-0.6430000000,18538.4677758626,0.0001172046,0.0000000000,0.0000000000,338.3679884598,-14.5564851649,31.8832870573,NLOS
74.0000000000,463268.9872134300,44.0000000000,0.0000000000,-334754.5937143080,42.0000000000,41.0000000000,42.0000000000,0.3730000000,18596.1134750731,0.0000367188,0.0000000000,0.0000000000,396.0136876702,0.1567954086,48.2478460148,NLOS
11.0000000000,463268.9872134300,54.0000000000,0.0000000000,-512389.2387960960,46.0000000000,45.0000000000,46.0000000000,0.1620000000,18637.9059151001,-0.0005560099,0.0000000000,0.0000000000,437.8606137410,0.6411125027,-12.6961175278,LOS
31.0000000000,463268.9872134300,38.0000000000,0.0000000000,-248617.7600681400,27.0000000000,26.0000000000,34.0000000000,0.2930000000,18442.7602783441,0.0003239152,0.0000000000,0.0000000000,231.2644135170,-11.9710685238,10.7366687618,NLOS
32.0000000000,463269.9872714700,55.0000000000,0.0000000000,-433366.2159104720,37.0000000000,36.0000000000,37.0000000000,-0.1290000000,18378.2039150521,-0.0002294284,0.0000000000,0.0000000000,177.3199124411,-0.5864154734,670.2532350868,NLOS
1.0000000000,463269.9872714700,79.0000000000,0.0000000000,-366732.2177451430,48.0000000000,48.0000000000,48.0000000000,-0.0270000000,18234.8218444250,-0.0000093444,0.0000000000,0.0000000000,34.1308041625,-0.5671563670,15.7631815672,NLOS
